,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,FMplex,CDD,CDD,CDD,CDD,Redlog,Redlog,Redlog,Redlog,Redlog,Redlog,Redlog,FM,FM,FM,FM,FM,FM,FM,FM,FM,FM,FM,stats,stats,stats,stats,stats,stats,stats
,answer,runtime,peak_memory_kbytes,eliminated_by_eq,output_constraints,only_qe_ms,eq_conflict,eliminated_vars,input_constraints,total_constraints,visited_nodes,answer,runtime,peak_memory_kbytes,output_constraints,answer,runtime,peak_memory_kbytes,trivial_false,contains_disjunction,output_constraints,trivial_true,answer,runtime,peak_memory_kbytes,input_constraints,output_constraints,only_qe_ms,total_constraints,eq_conflict,visited_nodes,eliminated_by_eq,eliminated_vars,constraints,variables,eliminated-variables,matrix-density-overall,matrix-density-eliminated,graph-density-overall,graph-density-eliminated
18_variables/9_constraints/3_density_6,success,0.029,6632,0.0,1.0,0.0,0.0,9.0,9.0,36.0,9.0,success,0.19,3732,1.0,success,0.261,45692,0.0,0.0,1.0,0.0,success,0.025,6792,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.2339181286549707,0.2098765432098765,0.2137931034482758,0.2602739726027397
18_variables/9_constraints/3_density_7,success,0.146,6668,0.0,1.0,0.0,0.0,9.0,9.0,35.0,9.0,success,0.137,3544,1.0,success,0.199,45380,0.0,0.0,1.0,0.0,success,0.032,6548,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.3333333333333333,0.2962962962962963,0.3793103448275862,0.3835616438356164
18_variables/9_constraints/3_density_8,success,0.036,6636,0.0,1.0,0.0,0.0,9.0,9.0,38.0,9.0,success,0.138,3784,1.0,success,0.186,45600,0.0,0.0,1.0,1.0,success,0.023,6832,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.3508771929824561,0.2962962962962963,0.3241379310344827,0.3287671232876712
18_variables/9_constraints/3_density_9,success,0.036,6628,0.0,2.0,0.0,0.0,9.0,9.0,30.0,9.0,success,0.116,3588,2.0,success,0.177,45516,0.0,0.0,2.0,0.0,success,0.025,6760,9.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.2865497076023391,0.2716049382716049,0.3068965517241379,0.410958904109589
18_variables/9_constraints/5_density_0,success,0.03,6656,0.0,1.0,0.0,0.0,9.0,9.0,8.0,3.0,success,0.105,3564,1.0,success,0.15,45440,0.0,0.0,1.0,1.0,success,0.037,6816,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.5146198830409356,0.4938271604938271,0.5275862068965518,0.5342465753424658
18_variables/9_constraints/5_density_1,success,0.033,6664,0.0,1.0,0.0,0.0,9.0,9.0,7.0,4.0,success,0.087,3636,1.0,success,0.167,45560,0.0,0.0,1.0,1.0,success,0.022,6856,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.5321637426900585,0.5555555555555556,0.5620689655172414,0.6027397260273972
18_variables/9_constraints/5_density_2,success,0.024,6664,0.0,1.0,0.0,0.0,9.0,9.0,24.0,7.0,success,0.081,3592,1.0,success,0.21,46636,0.0,0.0,1.0,1.0,success,0.021,6848,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.543859649122807,0.5185185185185185,0.5551724137931034,0.589041095890411
18_variables/9_constraints/5_density_3,success,0.043,6660,0.0,1.0,0.0,0.0,9.0,9.0,7.0,3.0,success,0.092,3620,1.0,success,0.165,45468,0.0,0.0,1.0,1.0,success,0.032,8016,9.0,1.0,8.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.5146198830409356,0.5185185185185185,0.5655172413793104,0.589041095890411
18_variables/9_constraints/5_density_4,success,0.037,6660,0.0,1.0,0.0,0.0,9.0,9.0,12.0,5.0,success,0.107,3572,1.0,success,0.17,45476,0.0,0.0,1.0,1.0,success,0.029,6980,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.4970760233918128,0.4691358024691358,0.5551724137931034,0.5616438356164384
18_variables/9_constraints/5_density_5,success,0.072,6656,0.0,1.0,0.0,0.0,9.0,9.0,18.0,6.0,success,0.094,3452,1.0,success,0.178,43444,0.0,0.0,1.0,1.0,success,0.029,7164,9.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.4678362573099415,0.4444444444444444,0.506896551724138,0.547945205479452
18_variables/9_constraints/5_density_6,success,0.024,6712,0.0,1.0,1.0,0.0,9.0,9.0,33.0,7.0,success,0.107,3540,1.0,success,0.179,45568,0.0,0.0,1.0,1.0,memout,305.0,284328,,,,,,,,,9,18,9,0.5087719298245614,0.4938271604938271,0.5413793103448276,0.589041095890411
18_variables/9_constraints/5_density_7,success,0.026,6660,0.0,1.0,0.0,0.0,9.0,9.0,17.0,5.0,success,0.1,3600,1.0,success,0.176,45364,0.0,0.0,1.0,1.0,success,0.024,6828,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.5087719298245614,0.4691358024691358,0.5551724137931034,0.6027397260273972
18_variables/9_constraints/5_density_8,success,0.042,6656,0.0,1.0,0.0,0.0,9.0,9.0,15.0,5.0,success,0.077,3540,1.0,success,0.149,45460,0.0,0.0,1.0,1.0,success,0.026,6920,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.4853801169590643,0.4567901234567901,0.5275862068965518,0.5342465753424658
18_variables/9_constraints/5_density_9,success,0.089,6684,0.0,1.0,0.0,0.0,9.0,9.0,23.0,5.0,success,0.109,3536,1.0,success,0.256,43340,0.0,0.0,1.0,1.0,success,0.047,8248,9.0,1.0,12.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.5146198830409356,0.5061728395061729,0.5586206896551724,0.5753424657534246
18_variables/9_constraints/7_density_0,success,0.058,6704,0.0,1.0,1.0,0.0,9.0,9.0,16.0,4.0,success,0.102,3592,1.0,success,0.264,47632,0.0,0.0,1.0,1.0,success,0.027,6972,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.672514619883041,0.654320987654321,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_1,success,0.027,6708,0.0,1.0,1.0,0.0,9.0,9.0,15.0,3.0,success,0.073,3604,1.0,success,0.173,49640,0.0,0.0,1.0,1.0,success,0.036,7188,9.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.7426900584795322,0.7777777777777778,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_2,success,0.033,6720,0.0,1.0,1.0,0.0,9.0,9.0,21.0,4.0,success,0.092,3532,1.0,success,0.181,45444,0.0,0.0,1.0,1.0,success,0.173,29456,9.0,1.0,142.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.7309941520467836,0.6790123456790124,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_3,success,0.025,6684,0.0,1.0,0.0,0.0,9.0,9.0,5.0,3.0,success,0.197,3548,1.0,success,0.148,43472,0.0,0.0,1.0,1.0,memout,305.0,143952,,,,,,,,,9,18,9,0.7368421052631579,0.7037037037037037,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_4,success,0.083,6692,0.0,1.0,1.0,0.0,9.0,9.0,16.0,5.0,success,0.139,3592,1.0,success,0.164,47408,0.0,0.0,1.0,1.0,success,0.031,7532,9.0,1.0,7.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.7251461988304093,0.6790123456790124,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_5,success,0.101,6712,0.0,1.0,1.0,0.0,9.0,9.0,44.0,7.0,success,0.112,3628,1.0,success,0.207,47504,0.0,0.0,1.0,1.0,memout,305.0,3396640,,,,,,,,,9,18,9,0.7076023391812866,0.7160493827160493,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_6,success,0.029,6740,0.0,1.0,2.0,0.0,9.0,9.0,47.0,8.0,success,0.139,3480,1.0,success,0.238,49332,0.0,0.0,1.0,1.0,success,0.144,24724,9.0,1.0,114.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.7426900584795322,0.7530864197530864,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_7,success,0.031,6704,0.0,1.0,1.0,0.0,9.0,9.0,9.0,3.0,success,0.153,3612,1.0,success,0.223,45204,0.0,0.0,1.0,1.0,success,0.048,7352,9.0,1.0,5.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.7368421052631579,0.7037037037037037,0.5827586206896552,0.6164383561643836
18_variables/9_constraints/7_density_8,success,0.056,6672,0.0,1.0,0.0,0.0,9.0,9.0,3.0,3.0,success,0.09,3540,1.0,success,0.201,45344,0.0,0.0,1.0,1.0,success,0.028,6816,9.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.6842105263157895,0.7160493827160493,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/7_density_9,success,0.05,6672,0.0,1.0,1.0,0.0,9.0,9.0,13.0,5.0,success,0.094,3732,1.0,success,0.251,45480,0.0,0.0,1.0,1.0,success,0.039,8516,9.0,1.0,13.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.6900584795321637,0.7037037037037037,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_0,success,0.1,6704,0.0,1.0,1.0,0.0,9.0,9.0,9.0,3.0,success,0.161,3732,1.0,success,0.264,45484,0.0,0.0,1.0,1.0,success,0.066,11948,9.0,1.0,34.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.9239766081871345,0.8765432098765432,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_1,success,0.028,6736,0.0,1.0,2.0,0.0,9.0,9.0,28.0,5.0,success,0.075,3688,1.0,success,0.19,45396,0.0,0.0,1.0,1.0,memout,305.0,3904040,,,,,,,,,9,18,9,0.9239766081871345,0.9135802469135802,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_2,success,0.037,6752,0.0,1.0,3.0,0.0,9.0,9.0,73.0,14.0,success,0.077,3692,1.0,success,0.314,45348,0.0,0.0,1.0,1.0,memout,305.0,3994512,,,,,,,,,9,18,9,0.8947368421052632,0.8888888888888888,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_3,success,0.029,6712,0.0,1.0,1.0,0.0,9.0,9.0,8.0,2.0,success,0.125,3520,1.0,success,0.154,45280,0.0,0.0,1.0,1.0,success,0.047,9860,9.0,1.0,21.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.8888888888888888,0.8641975308641975,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_4,success,0.031,6744,0.0,1.0,2.0,0.0,9.0,9.0,47.0,9.0,success,0.105,3492,1.0,success,0.17,47580,0.0,0.0,1.0,1.0,success,1.506,215116,9.0,1.0,1445.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.9005847953216374,0.8765432098765432,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_5,success,0.044,6704,0.0,1.0,1.0,0.0,9.0,9.0,8.0,2.0,success,0.104,3540,1.0,success,0.178,47560,0.0,0.0,1.0,1.0,success,0.029,7212,9.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.935672514619883,0.925925925925926,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_6,success,0.04,6756,0.0,1.0,5.0,0.0,9.0,9.0,96.0,18.0,success,0.085,3572,1.0,success,0.183,49476,0.0,0.0,1.0,1.0,memout,305.0,460728,,,,,,,,,9,18,9,0.8888888888888888,0.9382716049382716,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_7,success,0.033,6688,0.0,1.0,1.0,0.0,9.0,9.0,0.0,1.0,success,0.1,3492,1.0,success,0.162,45432,0.0,0.0,1.0,1.0,success,0.028,6884,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.9005847953216374,0.8765432098765432,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_8,success,0.085,6700,0.0,1.0,1.0,0.0,9.0,9.0,8.0,2.0,success,0.196,3580,1.0,success,0.165,47308,0.0,0.0,1.0,1.0,success,0.028,6848,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.935672514619883,0.925925925925926,0.5862068965517241,0.6164383561643836
18_variables/9_constraints/9_density_9,success,0.033,6720,0.0,1.0,2.0,0.0,9.0,9.0,23.0,4.0,success,0.074,3740,1.0,success,0.222,47564,0.0,0.0,1.0,1.0,success,0.041,6728,9.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,9,18,9,0.8888888888888888,0.8888888888888888,0.5862068965517241,0.6164383561643836
21_variables/12_constraints/1_density_0,success,0.024,6624,0.0,3.0,0.0,0.0,10.0,11.0,25.0,9.0,success,0.141,3624,4.0,success,0.327,45716,0.0,0.0,3.0,0.0,success,0.022,6780,11.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1363636363636363,0.1083333333333333,0.0972568578553615,0.1758241758241758
21_variables/12_constraints/1_density_1,success,0.029,6624,0.0,2.0,0.0,0.0,10.0,12.0,27.0,9.0,success,0.084,3672,2.0,success,0.184,45280,0.0,0.0,2.0,0.0,success,0.024,6788,12.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1325757575757575,0.125,0.0673316708229426,0.1318681318681318
21_variables/12_constraints/1_density_2,success,0.025,6628,0.0,2.0,0.0,0.0,10.0,12.0,46.0,10.0,success,0.11,3540,3.0,success,0.216,43464,0.0,0.0,2.0,0.0,success,0.023,6788,12.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1287878787878787,0.1083333333333333,0.0822942643391521,0.1428571428571428
21_variables/12_constraints/1_density_3,success,0.042,6628,0.0,4.0,0.0,0.0,10.0,12.0,31.0,9.0,success,0.078,3516,4.0,success,0.266,43552,0.0,0.0,4.0,0.0,success,0.024,6792,12.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1477272727272727,0.1083333333333333,0.105,0.1555555555555555
21_variables/12_constraints/1_density_4,success,0.033,6624,0.0,2.0,0.0,0.0,10.0,9.0,13.0,7.0,success,0.127,3576,5.0,success,0.173,45272,0.0,0.0,2.0,0.0,success,0.027,6780,9.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1325757575757575,0.1083333333333333,0.0872817955112219,0.1758241758241758
21_variables/12_constraints/1_density_5,success,0.024,6628,0.0,4.0,0.0,0.0,10.0,11.0,29.0,7.0,success,0.087,3548,5.0,success,0.148,45440,0.0,0.0,4.0,0.0,success,0.03,6820,11.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1363636363636363,0.0916666666666666,0.105,0.1222222222222222
21_variables/12_constraints/1_density_6,success,0.038,6636,0.0,1.0,0.0,0.0,10.0,12.0,22.0,8.0,success,0.083,3604,1.0,success,0.189,45532,0.0,0.0,1.0,0.0,success,0.025,6808,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1666666666666666,0.175,0.13,0.2333333333333333
21_variables/12_constraints/1_density_7,success,0.082,6628,0.0,4.0,0.0,0.0,10.0,11.0,31.0,10.0,success,0.078,3544,5.0,success,0.14,45344,0.0,0.0,4.0,0.0,success,0.036,6788,11.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1439393939393939,0.0916666666666666,0.1147132169576059,0.1318681318681318
21_variables/12_constraints/1_density_8,success,0.03,6624,0.0,6.0,0.0,0.0,10.0,10.0,11.0,7.0,success,0.223,3592,8.0,success,0.154,45572,0.0,0.0,6.0,0.0,success,0.022,6776,10.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1325757575757575,0.0666666666666666,0.095,0.1222222222222222
21_variables/12_constraints/1_density_9,success,0.03,6620,0.0,3.0,0.0,0.0,10.0,9.0,27.0,9.0,success,0.102,3508,6.0,success,0.163,43292,0.0,0.0,3.0,0.0,success,0.025,6804,9.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.1098484848484848,0.05,0.0623441396508728,0.0659340659340659
21_variables/12_constraints/3_density_0,success,0.198,6668,0.0,1.0,6.0,0.0,10.0,12.0,43.0,8.0,success,0.092,3720,1.0,success,0.164,47516,0.0,0.0,1.0,1.0,success,0.021,6844,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.303030303030303,0.3,0.3566084788029925,0.4285714285714285
21_variables/12_constraints/3_density_1,success,0.187,6656,0.0,1.0,0.0,0.0,10.0,12.0,22.0,8.0,success,0.109,3576,1.0,success,0.211,45460,0.0,0.0,1.0,0.0,success,0.02,6860,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3560606060606061,0.2916666666666667,0.4488778054862843,0.4285714285714285
21_variables/12_constraints/3_density_2,success,0.026,6656,0.0,1.0,0.0,0.0,10.0,12.0,32.0,10.0,success,0.095,3788,1.0,success,0.164,45524,0.0,0.0,1.0,0.0,success,0.024,6800,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3143939393939394,0.2916666666666667,0.3915211970074813,0.4615384615384615
21_variables/12_constraints/3_density_3,success,0.028,6660,0.0,1.0,0.0,0.0,10.0,12.0,59.0,10.0,success,0.214,3668,1.0,success,0.18,43480,0.0,0.0,1.0,1.0,success,0.028,6848,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.2992424242424242,0.2416666666666666,0.3765586034912718,0.3736263736263736
21_variables/12_constraints/3_density_4,success,0.062,6452,0.0,1.0,0.0,0.0,10.0,12.0,37.0,8.0,success,0.085,3736,1.0,success,0.168,45508,0.0,0.0,1.0,0.0,success,0.026,6848,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3863636363636363,0.2916666666666667,0.4314214463840399,0.3956043956043956
21_variables/12_constraints/3_density_5,success,0.173,6672,0.0,1.0,0.0,0.0,10.0,12.0,35.0,8.0,success,0.178,3724,1.0,success,0.177,45556,0.0,0.0,1.0,1.0,success,0.027,6848,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3522727272727273,0.3166666666666666,0.4389027431421446,0.5054945054945055
21_variables/12_constraints/3_density_6,success,0.033,6668,0.0,1.0,0.0,0.0,10.0,12.0,39.0,10.0,success,0.098,3612,1.0,success,0.151,45412,0.0,0.0,1.0,1.0,success,0.024,6840,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3143939393939394,0.2583333333333333,0.3640897755610973,0.3736263736263736
21_variables/12_constraints/3_density_7,success,0.063,6672,0.0,1.0,0.0,0.0,10.0,12.0,28.0,7.0,success,0.105,3632,1.0,success,0.17,47352,0.0,0.0,1.0,1.0,success,0.027,6852,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3560606060606061,0.3,0.4339152119700748,0.4395604395604395
21_variables/12_constraints/3_density_8,success,0.09,6664,0.0,1.0,0.0,0.0,10.0,12.0,24.0,8.0,success,0.242,3500,1.0,success,0.16,47636,0.0,0.0,1.0,1.0,success,0.021,6884,12.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3636363636363636,0.3583333333333333,0.42643391521197,0.5384615384615384
21_variables/12_constraints/3_density_9,success,0.111,6668,0.0,1.0,0.0,0.0,10.0,12.0,27.0,9.0,success,0.082,3688,1.0,success,0.167,45216,0.0,0.0,1.0,1.0,success,0.026,6912,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.3409090909090909,0.3333333333333333,0.4164588528678304,0.4725274725274725
21_variables/12_constraints/5_density_0,success,0.052,6696,0.0,1.0,1.0,0.0,10.0,12.0,30.0,7.0,success,0.218,3564,1.0,success,0.176,47588,0.0,0.0,1.0,1.0,success,0.524,84568,12.0,1.0,492.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.4924242424242424,0.4333333333333333,0.5461346633416458,0.5604395604395604
21_variables/12_constraints/5_density_1,success,0.079,6828,0.0,1.0,5.0,0.0,10.0,12.0,104.0,17.0,success,0.115,3544,1.0,success,0.187,49764,0.0,0.0,1.0,1.0,memout,305.0,3480924,,,,,,,,,12,21,10,0.5075757575757576,0.4666666666666667,0.5635910224438903,0.5934065934065934
21_variables/12_constraints/5_density_2,success,0.028,6720,0.0,1.0,1.0,0.0,10.0,12.0,34.0,8.0,success,0.189,3620,1.0,success,0.224,51512,0.0,0.0,1.0,1.0,success,2.438,372040,12.0,1.0,2353.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.5,0.4916666666666666,0.5635910224438903,0.5934065934065934
21_variables/12_constraints/5_density_3,success,0.037,6772,0.0,1.0,3.0,0.0,10.0,12.0,55.0,9.0,success,0.163,3632,1.0,success,0.21,59680,0.0,0.0,1.0,1.0,success,2.196,316936,12.0,1.0,2158.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.6060606060606061,0.5833333333333334,0.57356608478803,0.6043956043956044
21_variables/12_constraints/5_density_4,success,0.029,6700,0.0,1.0,1.0,0.0,10.0,12.0,21.0,6.0,success,0.1,3748,1.0,success,0.204,45664,0.0,0.0,1.0,1.0,success,0.037,6880,12.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.5227272727272727,0.5083333333333333,0.5561097256857855,0.5934065934065934
21_variables/12_constraints/5_density_5,success,0.092,6700,0.0,1.0,1.0,0.0,10.0,12.0,28.0,7.0,success,0.08,3456,1.0,success,0.151,49576,0.0,0.0,1.0,1.0,success,0.041,6892,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.5,0.4916666666666666,0.5486284289276808,0.5824175824175825
21_variables/12_constraints/5_density_6,success,0.027,6792,0.0,1.0,3.0,0.0,10.0,12.0,65.0,11.0,success,0.076,3524,1.0,success,0.185,47492,0.0,0.0,1.0,1.0,memout,305.0,27716,,,,,,,,,12,21,10,0.5378787878787878,0.5416666666666666,0.5660847880299252,0.6043956043956044
21_variables/12_constraints/5_density_7,success,0.177,6696,0.0,1.0,1.0,0.0,10.0,12.0,18.0,5.0,success,0.088,3616,1.0,success,0.17,47512,0.0,0.0,1.0,1.0,success,2.805,397140,12.0,1.0,2730.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.4810606060606061,0.4666666666666667,0.5536159600997507,0.5934065934065934
21_variables/12_constraints/5_density_8,success,0.03,6700,0.0,1.0,1.0,0.0,10.0,12.0,21.0,6.0,success,0.219,3580,1.0,success,0.169,45468,0.0,0.0,1.0,1.0,success,0.072,13032,12.0,1.0,44.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.4848484848484848,0.4583333333333333,0.5561097256857855,0.5934065934065934
21_variables/12_constraints/5_density_9,success,0.037,6704,0.0,1.0,1.0,0.0,10.0,12.0,11.0,3.0,success,0.13,3596,1.0,success,0.211,45264,0.0,0.0,1.0,1.0,success,0.037,7544,12.0,1.0,8.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.5340909090909091,0.5083333333333333,0.5586034912718204,0.6043956043956044
21_variables/12_constraints/7_density_0,success,0.185,6892,0.0,1.0,20.0,0.0,10.0,12.0,383.0,58.0,success,0.099,3588,1.0,success,0.237,65892,0.0,0.0,1.0,1.0,memout,305.0,1705384,,,,,,,,,12,21,10,0.7689393939393939,0.7583333333333333,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_1,success,0.034,6784,0.0,1.0,2.0,0.0,10.0,12.0,21.0,3.0,success,0.086,3580,1.0,success,0.18,51616,0.0,0.0,1.0,1.0,success,0.3,59476,12.0,1.0,270.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.7234848484848485,0.7416666666666667,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_2,success,0.046,6864,0.0,1.0,16.0,0.0,10.0,12.0,342.0,51.0,success,0.105,3540,1.0,success,0.198,57832,0.0,0.0,1.0,1.0,memout,305.0,473060,,,,,,,,,12,21,10,0.6856060606060606,0.675,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_3,success,0.084,6828,0.0,1.0,5.0,0.0,10.0,12.0,100.0,12.0,success,0.162,3636,1.0,success,0.21,49500,0.0,0.0,1.0,1.0,memout,305.0,219892,,,,,,,,,12,21,10,0.6666666666666666,0.6666666666666666,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_4,success,0.039,6832,0.0,1.0,4.0,0.0,10.0,12.0,58.0,7.0,success,0.083,3556,1.0,success,0.208,59664,0.0,0.0,1.0,1.0,success,0.037,7456,12.0,1.0,8.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.75,0.7166666666666667,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_5,success,0.051,6792,0.0,1.0,2.0,0.0,10.0,12.0,31.0,5.0,success,0.121,3504,1.0,success,0.214,47516,0.0,0.0,1.0,1.0,success,4.801,713364,12.0,1.0,4678.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.7159090909090909,0.7583333333333333,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_6,success,0.08,6784,0.0,1.0,2.0,0.0,10.0,12.0,21.0,3.0,success,0.079,3580,1.0,success,0.225,57724,0.0,0.0,1.0,1.0,success,0.101,18020,12.0,1.0,74.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.7386363636363636,0.7333333333333333,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_7,success,0.047,6864,0.0,1.0,13.0,0.0,10.0,12.0,243.0,30.0,success,0.077,3612,1.0,success,0.236,57876,0.0,0.0,1.0,1.0,memout,305.0,33104,,,,,,,,,12,21,10,0.7424242424242424,0.7833333333333333,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_8,success,0.027,6732,0.0,1.0,1.0,0.0,10.0,12.0,12.0,4.0,success,0.115,3572,1.0,success,0.215,51492,0.0,0.0,1.0,1.0,success,0.071,6916,12.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.6856060606060606,0.5916666666666667,0.57356608478803,0.6043956043956044
21_variables/12_constraints/7_density_9,success,0.102,6824,0.0,1.0,6.0,0.0,10.0,12.0,114.0,14.0,success,0.103,3640,1.0,success,0.265,49488,0.0,0.0,1.0,1.0,memout,305.0,39776,,,,,,,,,12,21,10,0.6666666666666666,0.675,0.57356608478803,0.6043956043956044
21_variables/12_constraints/9_density_0,success,0.246,6816,0.0,1.0,3.0,0.0,10.0,12.0,32.0,4.0,success,0.109,3576,1.0,success,0.242,51580,0.0,0.0,1.0,1.0,success,18.292,3019620,12.0,1.0,17947.0,0.0,0.0,0.0,0.0,10.0,12,21,10,0.9090909090909092,0.925,0.57356608478803,0.6043956043956044
21_variables/12_constraints/9_density_1,success,0.031,6812,0.0,1.0,3.0,0.0,10.0,12.0,32.0,4.0,success,0.157,3548,1.0,success,0.153,45292,0.0,0.0,1.0,1.0,memout,305.0,64544,,,,,,,,,12,21,10,0.9204545454545454,0.8916666666666667,0.57356608478803,0.6043956043956044
21_variables/12_constraints/9_density_2,success,0.047,6884,0.0,1.0,13.0,0.0,10.0,12.0,224.0,27.0,success,0.101,3540,1.0,success,0.205,70124,0.0,0.0,1.0,1.0,memout,305.0,36196,,,,,,,,,12,21,10,0.9166666666666666,0.9083333333333332,0.57356608478803,0.6043956043956044
21_variables/12_constraints/9_density_3,success,0.099,6828,0.0,1.0,5.0,0.0,10.0,12.0,59.0,7.0,success,0.115,3604,1.0,success,0.191,61880,0.0,0.0,1.0,1.0,memout,305.0,29192,,,,,,,,,12,21,10,0.9166666666666666,0.9166666666666666,0.57356608478803,0.6043956043956044
