,CAlC-QE,CAlC-QE,CAlC-QE,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CDCL-OCAC,CDCL-OCAC,CDCL-OCAC,OptiMathSat,OptiMathSat,OptiMathSat
,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes
hycomp/ball_count_1d_plain.03.seq_lazy_lemmas_global_0.smt2,unsat,38,4868,unsat,28,4820,0.0,0.0,unsat,25,4888,0.0,0.0,unsat,34,13624,unsat,49,10216
hycomp/etcs_braking_2.01.seq_lazy_linear_enc_global_6.smt2,timeout,63037,485040,timeout,63040,485004,0.0,0.0,timeout,63028,485056,0.0,0.0,unsat,116,23820,unsat,115,13848
hycomp/ball_count_2d_hill_simple.01.qfree_global_3.smt2,unsat,61,28440,unsat,89,28396,0.0,0.0,unsat,91,28456,0.0,0.0,unsat,49,15088,unsat,39,10492
hycomp/ball_count_2d_plain.01.redlog_global_4.smt2,sat,1318,98836,sat,320,98808,1.0,0.0,sat,325,98844,1.0,0.0,timeout,63026,419196,timeout,63021,154296
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_global_7.smt2,unsat,220,122812,unsat,213,122812,0.0,0.0,unsat,195,122812,0.0,0.0,unsat,98,18448,unsat,38,11040
hycomp/ball_count_2d_hill_simple.01.redlog_global_9.smt2,unsat,510,268888,unsat,396,268672,0.0,0.0,unsat,519,268740,0.0,0.0,unsat,98,20496,unsat,38,8780
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_0.smt2,unsat,18,4616,unsat,31,4576,0.0,0.0,unsat,17,4632,0.0,0.0,unsat,47,13632,unsat,48,8060
hycomp/ball_count_2d_plain.04.qfree_global_14.smt2,timeout,63029,548236,timeout,63031,548204,0.0,0.0,timeout,63052,548268,0.0,0.0,timeout,63015,27776,timeout,63029,315956
hycomp/etcs_braking_2.01.seq_lazy_linear_enc_global_3.smt2,unsat,7336,140900,unsat,5909,140868,0.0,0.0,unsat,7137,140924,0.0,0.0,unsat,139,19324,unsat,50,12428
hycomp/ball_count_2d_hill.03.seq_lazy_global_2.smt2,unsat,83,38600,unsat,103,38584,0.0,0.0,unsat,123,38624,0.0,0.0,unsat,62,15828,unsat,38,10356
hycomp/ball_count_2d_hill_simple.10.seq_lazy_linear_enc_global_9.smt2,unsat,366,190028,unsat,378,190008,0.0,0.0,unsat,314,190020,0.0,0.0,unsat,92,19400,unsat,82,9600
hycomp/ball_count_2d_slope.04.seq_lazy_linear_enc_lemmas_global_11.smt2,unsat,2247,1423020,unsat,2350,1423008,0.0,0.0,unsat,2785,1423044,0.0,0.0,unsat,207,29308,unsat,61,13580
hycomp/ball_count_2d_hill.10.seq_lazy_lemmas_global_12.smt2,unsat,6757,1154564,unsat,6297,1154568,0.0,0.0,unsat,6956,1154588,0.0,0.0,unsat,165,28124,unsat,115,16564
hycomp/ball_count_1d_plain.10.qfree_global_11.smt2,unsat,464,230492,unsat,496,230472,0.0,0.0,unsat,452,230488,0.0,0.0,unsat,76,20024,unsat,82,11120
hycomp/ball_count_2d_plain.04.seq_lazy_linear_enc_lemmas_global_1.smt2,unsat,47,11436,unsat,51,11392,0.0,0.0,unsat,48,11452,0.0,0.0,unsat,50,14548,unsat,254,8020
hycomp/ball_count_1d_plain.02.redlog_global_10.smt2,sat,20542,268792,sat,18931,268804,0.0,1.0,sat,19501,268784,0.0,1.0,timeout,63018,26288,timeout,63037,219236
hycomp/ball_count_2d_slope.05.seq_lazy_linear_enc_global_2.smt2,unsat,105,52496,unsat,133,52480,0.0,0.0,unsat,120,52520,0.0,0.0,unsat,67,16280,unsat,199,10544
hycomp/ball_count_2d_slope.04.seq_lazy_lemmas_global_10.smt2,timeout,63089,2070660,timeout,63173,2070632,0.0,0.0,timeout,63172,2070672,0.0,0.0,timeout,63018,162796,unsat,3193,154416
hycomp/ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_5.smt2,unsat,613,335104,unsat,482,335096,0.0,0.0,unsat,690,335128,0.0,0.0,unsat,114,21020,unsat,104,10120
hycomp/ball_count_2d_plain.03.seq_lazy_global_6.smt2,unsat,402,93220,unsat,496,93196,0.0,0.0,unsat,382,93252,0.0,0.0,unsat,1109,19864,unsat,87,14652
hycomp/ball_count_1d_plain.03.redlog_global_14.smt2,timeout,63028,523104,timeout,63040,523072,0.0,0.0,timeout,63028,523128,0.0,0.0,timeout,63012,30708,timeout,63028,139508
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_global_15.smt2,unsat,1981,1188348,unsat,1870,1188332,0.0,0.0,unsat,2244,1188372,0.0,0.0,unsat,165,28172,unsat,92,11140
hycomp/ball_count_2d_slope.03.seq_lazy_lemmas_global_0.smt2,unsat,58,13408,unsat,54,13364,0.0,0.0,unsat,53,13424,0.0,0.0,unsat,62,14412,unsat,45,8492
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_1.smt2,unsat,39,9852,unsat,120,9804,0.0,0.0,unsat,41,9868,0.0,0.0,unsat,44,14316,unsat,46,8156
hycomp/ball_count_2d_hill_simple.02.redlog_global_7.smt2,unsat,338,167956,unsat,286,167956,0.0,0.0,unsat,323,167956,0.0,0.0,unsat,69,18892,unsat,54,8528
hycomp/ball_count_2d_hill.01.redlog_global_0.smt2,unsat,49,17412,unsat,56,17368,0.0,0.0,unsat,72,17420,0.0,0.0,unsat,77,14380,unsat,41,8268
hycomp/ball_count_1d_plain.10.seq_lazy_linear_enc_global_0.smt2,unsat,39,4544,unsat,22,4500,0.0,0.0,unsat,21,4564,0.0,0.0,unsat,35,13324,unsat,30,10160
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_lemmas_global_10.smt2,unsat,5606,347560,unsat,6856,347544,0.0,0.0,unsat,6848,347816,0.0,0.0,unsat,720,24040,unsat,107,16900
hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_15.smt2,memout,3059,3993092,memout,3289,3993072,,,memout,3665,3993080,,,unsat,312,42056,unsat,61,13236
hycomp/ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_0.smt2,unsat,35,5076,unsat,32,5036,0.0,0.0,unsat,63,5096,0.0,0.0,unsat,53,13628,unsat,60,8116
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_11.smt2,unsat,1573,825068,unsat,1423,825232,0.0,0.0,unsat,1393,825292,0.0,0.0,unsat,136,25344,unsat,54,8796
hycomp/ball_count_2d_plain.02.seq_lazy_linear_enc_global_2.smt2,unsat,69,16536,unsat,54,16540,0.0,0.0,unsat,57,16648,0.0,0.0,unsat,77,15160,unsat,60,10040
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_global_13.smt2,unsat,2186,1254232,unsat,2357,1254184,0.0,0.0,unsat,2270,1254252,0.0,0.0,unsat,163,28708,unsat,57,9108
hycomp/etcs_braking_2.01.seq_lazy_global_8.smt2,timeout,63048,854932,timeout,63050,854880,0.0,0.0,timeout,63040,854932,0.0,0.0,unsat,146,28672,unsat,157,14628
hycomp/ball_count_2d_hill.10.redlog_global_14.smt2,memout,7295,3993316,memout,3329,3993300,,,memout,4123,3993304,,,unsat,430,40212,unsat,133,19168
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_global_4.smt2,unsat,154,49068,unsat,169,49068,0.0,0.0,unsat,140,49100,0.0,0.0,unsat,65,16648,unsat,68,11532
hycomp/etcs_braking_2.01.seq_lazy_lemmas_global_1.smt2,unsat,211,67044,unsat,210,67016,0.0,0.0,unsat,254,67080,0.0,0.0,unsat,596,19416,unsat,179,18704
hycomp/ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_15.smt2,unsat,2250,1490552,unsat,2524,1490504,0.0,0.0,unsat,2888,1490568,0.0,0.0,unsat,181,29548,unsat,51,11188
hycomp/ball_count_1d_plain.10.qfree_global_1.smt2,unsat,32,7812,unsat,50,7764,0.0,0.0,unsat,46,7832,0.0,0.0,unsat,69,13908,unsat,250,8156
hycomp/ball_count_2d_plain.05.seq_lazy_global_15.smt2,unsat,862,545288,unsat,893,545280,0.0,0.0,unsat,936,545316,0.0,0.0,unsat,121,25068,unsat,47,10088
hycomp/simple_ballistics_reach.01.seq_lazy_global_7.smt2,timeout,63041,609248,timeout,63037,609132,0.0,0.0,timeout,63062,609240,0.0,0.0,timeout,63015,40504,timeout,63036,557112
hycomp/ball_count_2d_slope.01.seq_lazy_linear_enc_lemmas_global_7.smt2,unsat,1028,602576,unsat,841,602556,0.0,0.0,unsat,1064,602568,0.0,0.0,unsat,136,23368,unsat,67,8976
hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_13.smt2,unsat,2334,1333860,unsat,2168,1333812,0.0,0.0,unsat,2326,1333880,0.0,0.0,unsat,203,28528,unsat,139,9108
hycomp/ball_count_1d_plain.10.seq_lazy_linear_enc_global_11.smt2,unsat,384,231484,unsat,434,231468,0.0,0.0,unsat,544,231476,0.0,0.0,unsat,78,20048,unsat,50,9600
hycomp/ball_count_1d_plain.02.qfree_global_0.smt2,unsat,58,4456,unsat,17,4416,0.0,0.0,unsat,21,4472,0.0,0.0,unsat,25,13572,unsat,25,12312
hycomp/ball_count_2d_slope.01.seq_lazy_global_0.smt2,unsat,36,8220,unsat,39,8176,0.0,0.0,unsat,43,8240,0.0,0.0,unsat,59,14032,unsat,37,8132
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_0.smt2,unsat,30,4992,unsat,36,4952,0.0,0.0,unsat,35,5016,0.0,0.0,unsat,43,13528,unsat,103,8056
hycomp/ball_count_2d_hill.05.seq_lazy_global_15.smt2,unsat,2095,1336400,unsat,2335,1336392,0.0,0.0,unsat,2413,1336424,0.0,0.0,unsat,171,28968,unsat,65,11336
hycomp/ball_count_2d_plain.10.seq_lazy_lemmas_global_6.smt2,unsat,233,147460,unsat,300,147456,0.0,0.0,unsat,281,147480,0.0,0.0,unsat,54,19196,unsat,56,11668
hycomp/ball_count_1d_plain.10.seq_lazy_global_0.smt2,unsat,20,4544,unsat,19,4500,0.0,0.0,unsat,20,4560,0.0,0.0,unsat,25,13396,unsat,22,8112
hycomp/ball_count_1d_plain.05.seq_lazy_lemmas_global_3.smt2,unsat,202,37464,unsat,81,37452,0.0,0.0,unsat,95,37492,0.0,0.0,unsat,52,16160,unsat,36,8924
hycomp/ball_count_2d_hill_simple.01.qfree_global_11.smt2,unsat,487,271616,unsat,414,271572,0.0,0.0,unsat,509,271632,0.0,0.0,unsat,67,20420,unsat,56,8812
hycomp/ball_count_2d_hill.03.seq_lazy_global_6.smt2,unsat,1841,230536,unsat,1945,230520,0.0,0.0,unsat,1409,230560,0.0,0.0,timeout,63014,22772,unsat,52,12076
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_12.smt2,timeout,63036,371864,timeout,63035,371840,0.0,0.0,timeout,63029,371884,0.0,0.0,timeout,63015,27336,timeout,63109,185804
hycomp/ball_count_1d_plain.02.qfree_global_4.smt2,sat,143,38580,sat,182,38552,0.0,0.0,sat,144,38604,0.0,0.0,timeout,63014,81960,timeout,63017,152104
hycomp/ball_count_2d_plain.02.redlog_global_8.smt2,timeout,63030,327104,timeout,63029,327076,0.0,0.0,timeout,63029,327128,0.0,0.0,timeout,63014,27932,timeout,63038,695000
hycomp/ball_count_2d_plain.05.seq_lazy_global_3.smt2,unsat,78,32012,unsat,88,32020,0.0,0.0,unsat,85,32136,0.0,0.0,unsat,54,15768,unsat,50,8692
hycomp/etcs_braking_2.01.qfree_global_11.smt2,timeout,63055,1674540,timeout,63049,1674528,0.0,0.0,timeout,63056,1674560,0.0,0.0,unsat,294,33424,unsat,596,47896
hycomp/ball_count_2d_hill_simple.04.redlog_global_9.smt2,unsat,482,280024,unsat,562,280004,0.0,0.0,unsat,463,280016,0.0,0.0,unsat,103,21208,unsat,74,9248
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_lemmas_global_10.smt2,timeout,63028,324488,timeout,63024,324456,0.0,0.0,timeout,63036,324516,0.0,0.0,timeout,63011,25520,timeout,63021,224620
hycomp/ball_count_2d_hill.10.redlog_global_13.smt2,memout,6258,3993324,memout,7914,3993292,,,memout,9936,3993324,,,unsat,281,37188,unsat,63,12404
hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_global_3.smt2,unsat,87,27984,unsat,79,27976,0.0,0.0,unsat,66,28096,0.0,0.0,unsat,52,15892,unsat,38,8780
hycomp/ball_count_1d_plain.05.qfree_global_15.smt2,unsat,797,458304,unsat,897,458284,0.0,0.0,unsat,859,458300,0.0,0.0,unsat,112,23580,unsat,46,10016
hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_4.smt2,unsat,204,67528,unsat,197,67528,0.0,0.0,unsat,209,67556,0.0,0.0,unsat,66,17296,unsat,51,11708
hycomp/ball_count_2d_plain.01.qfree_global_15.smt2,unsat,955,598680,unsat,1106,598660,0.0,0.0,unsat,1131,598672,0.0,0.0,unsat,129,24356,unsat,50,8788
hycomp/ball_count_1d_plain.03.seq_lazy_global_13.smt2,unsat,693,324852,unsat,671,324832,0.0,0.0,unsat,563,324844,0.0,0.0,unsat,104,22252,unsat,43,9428
hycomp/ball_count_1d_plain.01.seq_lazy_global_14.smt2,timeout,63062,365172,timeout,63041,365144,0.0,0.0,timeout,63029,365196,0.0,0.0,timeout,63037,842644,timeout,63018,138024
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_3.smt2,unsat,117,44616,unsat,103,44608,0.0,0.0,unsat,109,44640,0.0,0.0,unsat,64,16092,unsat,95,8772
hycomp/ball_count_2d_plain.04.seq_lazy_lemmas_global_0.smt2,unsat,47,5352,unsat,39,5316,0.0,0.0,unsat,26,5372,0.0,0.0,unsat,37,13832,unsat,90,8132
hycomp/ball_count_1d_plain.01.seq_lazy_global_5.smt2,unsat,116,55992,unsat,109,55940,0.0,0.0,unsat,125,56008,0.0,0.0,unsat,59,16272,unsat,109,8128
hycomp/ball_count_2d_hill.05.seq_lazy_global_0.smt2,unsat,30,5700,unsat,31,5660,0.0,0.0,unsat,46,5716,0.0,0.0,unsat,41,13564,unsat,84,8172
hycomp/ball_count_2d_plain.05.seq_lazy_global_4.smt2,unsat,118,50040,unsat,217,50028,0.0,0.0,unsat,129,50064,0.0,0.0,unsat,85,16960,unsat,45,11540
hycomp/ball_count_2d_hill_simple.01.seq_lazy_linear_enc_global_7.smt2,unsat,213,119544,unsat,219,119500,0.0,0.0,unsat,260,119560,0.0,0.0,unsat,65,18008,unsat,44,8600
hycomp/ball_count_2d_slope.03.seq_lazy_linear_enc_lemmas_global_9.smt2,unsat,1540,967476,unsat,1686,967476,0.0,0.0,unsat,1672,967508,0.0,0.0,unsat,185,26540,unsat,57,11156
hycomp/ball_count_2d_slope.04.seq_lazy_global_13.smt2,unsat,3036,1945496,unsat,4484,1945484,0.0,0.0,unsat,3638,1945524,0.0,0.0,unsat,262,31176,unsat,115,12432
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_lemmas_global_4.smt2,sat,270,53460,sat,290,53440,0.0,0.0,sat,166,53484,0.0,0.0,timeout,63028,388276,sat,5393,88524
hycomp/ball_count_2d_hill.05.seq_lazy_linear_enc_global_4.smt2,unsat,259,108656,unsat,225,108652,0.0,0.0,unsat,261,108684,0.0,0.0,unsat,67,17652,unsat,55,11964
hycomp/ball_count_2d_hill.03.redlog_global_1.smt2,unsat,133,75316,unsat,208,75268,0.0,0.0,unsat,175,75332,0.0,0.0,unsat,74,15996,unsat,42,8216
hycomp/etcs_braking_2.01.seq_lazy_linear_enc_lemmas_global_15.smt2,memout,6034,3993236,memout,5223,3993204,,,memout,5847,3993236,,,unsat,504,50976,unsat,940,60300
hycomp/ball_count_2d_plain.05.seq_lazy_linear_enc_global_6.smt2,unsat,344,97700,unsat,294,97704,0.0,0.0,unsat,309,97732,0.0,0.0,unsat,75,18016,unsat,74,13992
hycomp/ball_count_2d_hill.02.seq_lazy_global_5.smt2,unsat,282,162508,unsat,334,162460,0.0,0.0,unsat,301,162520,0.0,0.0,unsat,119,18148,unsat,178,8620
hycomp/ball_count_1d_plain.04.seq_lazy_linear_enc_global_1.smt2,unsat,44,8256,unsat,43,8208,0.0,0.0,unsat,49,8272,0.0,0.0,unsat,51,13952,unsat,37,8084
hycomp/ball_count_2d_slope.10.seq_lazy_linear_enc_lemmas_global_0.smt2,unsat,79,8416,unsat,34,8368,0.0,0.0,unsat,41,8432,0.0,0.0,unsat,54,13984,unsat,51,10032
hycomp/ball_count_2d_hill_simple.05.qfree_global_3.smt2,unsat,57,31520,unsat,82,31520,0.0,0.0,unsat,87,31548,0.0,0.0,unsat,55,15636,unsat,36,8764
hycomp/ball_count_1d_plain.02.seq_lazy_global_15.smt2,unsat,769,411300,unsat,620,411256,0.0,0.0,unsat,778,411316,0.0,0.0,unsat,140,24032,unsat,41,8788
hycomp/ball_count_2d_hill_simple.01.qfree_global_8.smt2,timeout,63021,234468,sat,1074,150616,0.0,0.0,sat,990,150656,0.0,0.0,timeout,63014,24260,timeout,63022,251228
hycomp/ball_count_2d_hill_simple.02.seq_lazy_linear_enc_global_10.smt2,timeout,63040,229048,timeout,63024,229000,0.0,0.0,timeout,63025,229064,0.0,0.0,timeout,63014,24448,timeout,63054,161092
hycomp/ball_count_1d_plain.04.redlog_global_14.smt2,timeout,63037,534448,timeout,63030,534408,0.0,0.0,timeout,63036,534464,0.0,0.0,timeout,63013,30612,timeout,63035,384216
hycomp/ball_count_2d_plain.04.seq_lazy_lemmas_global_10.smt2,timeout,63034,386448,timeout,63026,386428,0.0,0.0,timeout,63028,386472,0.0,0.0,unsat,3408,25432,unsat,142,18956
hycomp/ball_count_1d_plain.05.seq_lazy_global_2.smt2,unsat,74,16532,unsat,61,16528,0.0,0.0,unsat,52,16648,0.0,0.0,unsat,85,15036,unsat,81,9976
hycomp/ball_count_1d_plain.10.seq_lazy_lemmas_global_2.smt2,unsat,90,19868,unsat,50,19820,0.0,0.0,unsat,45,19884,0.0,0.0,unsat,52,14844,unsat,300,8320
hycomp/simple_ballistics_reach.01.seq_lazy_lemmas_global_11.smt2,timeout,63133,2959436,timeout,63089,2959408,0.0,0.0,timeout,63094,2959456,0.0,0.0,timeout,63014,41432,timeout,63028,381316
hycomp/ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_4.smt2,unsat,149,48124,unsat,120,48120,0.0,0.0,unsat,151,48148,0.0,0.0,unsat,54,16532,unsat,42,11516
hycomp/ball_count_2d_hill.04.redlog_global_5.smt2,unsat,1323,757076,unsat,1377,757056,0.0,0.0,unsat,1096,757068,0.0,0.0,unsat,137,23692,unsat,46,12408
hycomp/ball_count_1d_plain.01.seq_lazy_linear_enc_global_6.smt2,sat,4814,77364,sat,4255,77320,0.0,0.0,sat,3696,77372,0.0,0.0,timeout,63015,85832,timeout,63026,86780
hycomp/ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_14.smt2,timeout,63058,1379136,timeout,63126,1379112,0.0,0.0,timeout,63068,1379164,0.0,0.0,timeout,63013,36132,timeout,63043,771752
hycomp/ball_count_2d_hill.03.redlog_global_14.smt2,memout,6232,3993364,memout,5392,3993332,,,memout,6057,3993364,,,timeout,63013,44748,timeout,63058,1303888
hycomp/ball_count_2d_plain.10.seq_lazy_lemmas_global_5.smt2,unsat,172,107064,unsat,195,107020,0.0,0.0,unsat,194,107080,0.0,0.0,unsat,56,17828,unsat,199,9076
hycomp/ball_count_2d_hill.05.seq_lazy_linear_enc_lemmas_global_6.smt2,unsat,851,285328,unsat,779,285328,0.0,0.0,unsat,927,285356,0.0,0.0,unsat,98,20688,unsat,733,14868
hycomp/ball_count_2d_hill_simple.03.qfree_global_15.smt2,unsat,875,502924,unsat,1014,502900,0.0,0.0,unsat,1175,502912,0.0,0.0,unsat,140,24288,unsat,47,10160
hycomp/ball_count_2d_hill.02.seq_lazy_lemmas_global_4.smt2,unsat,455,157664,unsat,390,157636,0.0,0.0,unsat,475,157704,0.0,0.0,unsat,137,20608,unsat,48,14172
hycomp/ball_count_2d_hill_simple.05.qfree_global_2.smt2,unsat,68,18220,unsat,59,18216,0.0,0.0,unsat,61,18248,0.0,0.0,unsat,40,15156,unsat,48,9844
hycomp/ball_count_2d_plain.10.seq_lazy_lemmas_global_14.smt2,unsat,6002,703388,unsat,6098,703380,0.0,0.0,unsat,4941,703404,0.0,0.0,unsat,98,26608,unsat,99,14668
hycomp/ball_count_2d_slope.02.seq_lazy_global_0.smt2,unsat,42,8216,unsat,34,8176,0.0,0.0,unsat,50,8240,0.0,0.0,unsat,36,13816,unsat,49,8004
hycomp/ball_count_2d_slope.05.seq_lazy_global_13.smt2,unsat,3177,1987076,unsat,4264,1987068,0.0,0.0,unsat,3460,1987104,0.0,0.0,unsat,235,31532,unsat,114,12056
hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_3.smt2,unsat,144,84268,unsat,248,84256,0.0,0.0,unsat,202,84384,0.0,0.0,unsat,94,16976,unsat,71,9128
hycomp/ball_count_1d_plain.10.seq_lazy_linear_enc_global_13.smt2,unsat,612,317372,unsat,562,317352,0.0,0.0,unsat,665,317364,0.0,0.0,unsat,78,21412,unsat,53,9400
hycomp/ball_count_2d_slope.04.seq_lazy_global_10.smt2,unsat,14740,1186940,unsat,14909,1186900,0.0,0.0,unsat,14861,1186968,0.0,0.0,timeout,63016,48240,unsat,3725,166500
hycomp/simple_ballistics_reach.01.seq_lazy_lemmas_global_14.smt2,memout,4519,3993092,memout,4610,3993116,,,memout,4189,3993128,,,unsat,329,40968,unsat,99,15404
hycomp/ball_count_2d_slope.02.seq_lazy_linear_enc_global_9.smt2,unsat,1131,622128,unsat,1083,622288,0.0,0.0,unsat,964,622356,0.0,0.0,unsat,129,23280,unsat,48,9236
hycomp/ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_8.smt2,unsat,856,269008,unsat,730,269000,0.0,0.0,unsat,783,269028,0.0,0.0,unsat,91,21312,unsat,68,12528
hycomp/ball_count_2d_hill_simple.02.seq_lazy_global_1.smt2,unsat,47,8744,unsat,30,8700,0.0,0.0,unsat,84,8756,0.0,0.0,unsat,48,14000,unsat,71,8164
hycomp/ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_2.smt2,unsat,76,25380,unsat,71,25376,0.0,0.0,unsat,67,25408,0.0,0.0,unsat,46,15568,unsat,54,10012
hycomp/ball_count_2d_slope.10.seq_lazy_global_13.smt2,unsat,3740,1904804,unsat,3423,1904964,0.0,0.0,unsat,3062,1904796,0.0,0.0,unsat,201,30096,unsat,66,13836
hycomp/ball_count_2d_hill.03.seq_lazy_linear_enc_global_3.smt2,unsat,135,64492,unsat,138,64484,0.0,0.0,unsat,146,64524,0.0,0.0,unsat,79,16608,unsat,67,8632
hycomp/ball_count_1d_plain.05.seq_lazy_linear_enc_lemmas_global_6.smt2,unsat,602,114128,unsat,577,114116,0.0,0.0,unsat,511,114152,0.0,0.0,unsat,76,18356,unsat,59,12084
hycomp/ball_count_2d_hill.04.seq_lazy_linear_enc_global_11.smt2,unsat,1278,657084,unsat,1128,657080,0.0,0.0,unsat,1145,657112,0.0,0.0,unsat,161,24340,unsat,51,10256
hycomp/ball_count_1d_plain.01.redlog_global_2.smt2,sat,207,20464,sat,166,20436,0.0,0.0,sat,134,20480,0.0,0.0,timeout,63024,490032,timeout,63017,97004
hycomp/ball_count_2d_slope.01.seq_lazy_global_12.smt2,timeout,63049,1634932,timeout,63080,1634876,0.0,0.0,timeout,63070,1634932,0.0,0.0,timeout,63013,34168,timeout,63054,917944
hycomp/ball_count_2d_hill.04.seq_lazy_lemmas_global_8.smt2,unsat,1633,554768,unsat,1588,554736,0.0,0.0,unsat,1912,554792,0.0,0.0,unsat,476,26840,unsat,58,15364
hycomp/ball_count_1d_plain.03.seq_lazy_global_7.smt2,unsat,208,103276,unsat,210,103276,0.0,0.0,unsat,223,103276,0.0,0.0,unsat,128,18116,unsat,69,9280
hycomp/ball_count_2d_slope.05.seq_lazy_lemmas_global_4.smt2,unsat,1089,414168,unsat,994,414132,0.0,0.0,timeout,63031,414148,0.0,0.0,unsat,138,21920,unsat,52,12728
hycomp/ball_count_2d_hill_simple.01.redlog_global_8.smt2,timeout,63026,217032,timeout,63022,216992,0.0,0.0,timeout,63026,217056,0.0,0.0,timeout,63015,33268,timeout,63019,184548
hycomp/ball_count_1d_plain.03.seq_lazy_linear_enc_lemmas_global_11.smt2,unsat,557,322648,unsat,515,322636,0.0,0.0,unsat,531,322676,0.0,0.0,unsat,91,21748,unsat,50,10000
hycomp/ball_count_2d_hill_simple.03.seq_lazy_global_6.smt2,unsat,314,95320,unsat,379,95308,0.0,0.0,unsat,364,95356,0.0,0.0,unsat,82,18012,unsat,79,12072
hycomp/ball_count_2d_plain.04.qfree_global_8.smt2,unsat,873,192076,unsat,1109,192052,0.0,0.0,unsat,1146,192112,0.0,0.0,timeout,63014,22272,unsat,151,15940
hycomp/ball_count_2d_hill_simple.03.redlog_global_6.smt2,timeout,63021,178252,timeout,63024,178004,0.0,0.0,timeout,63021,144680,0.0,0.0,timeout,63019,58316,timeout,63053,671404
hycomp/ball_count_2d_plain.05.seq_lazy_global_2.smt2,unsat,69,18520,unsat,141,18524,0.0,0.0,unsat,64,18552,0.0,0.0,unsat,49,15300,unsat,64,9944
hycomp/ball_count_2d_plain.02.seq_lazy_global_2.smt2,unsat,61,16880,unsat,58,16876,0.0,0.0,unsat,61,16980,0.0,0.0,unsat,47,15260,unsat,41,9964
hycomp/ball_count_1d_plain.01.qfree_global_0.smt2,unsat,25,4456,unsat,22,4416,0.0,0.0,unsat,61,4476,0.0,0.0,unsat,23,13436,unsat,21,8196
hycomp/ball_count_2d_plain.01.seq_lazy_linear_enc_lemmas_global_7.smt2,unsat,270,166508,unsat,379,166460,0.0,0.0,unsat,273,166520,0.0,0.0,unsat,62,19192,unsat,78,8688
20240407-pPDA-Chiari-Pontiggia-Winkler/past/sqrt2by2_bern_PRAY.smt2,timeout,63018,59024,timeout,63067,59008,0.0,0.0,timeout,63018,59088,0.0,0.0,timeout,63013,56484,timeout,63027,123000
20240407-pPDA-Chiari-Pontiggia-Winkler/past/geom_offspring_0.499_PRAY.smt2,timeout,63027,356660,timeout,63026,352196,0.0,0.0,timeout,63026,257740,0.0,0.0,timeout,63060,1472532,sat,62,15936
20240407-pPDA-Chiari-Pontiggia-Winkler/past/huge_runtime_tiny_probs_PRAY.smt2,timeout,63019,50668,timeout,63019,43676,0.0,0.0,timeout,63022,46376,0.0,0.0,timeout,63014,19520,sat,99,12700
20240407-pPDA-Chiari-Pontiggia-Winkler/past/huge_runtime_PRAY.smt2,timeout,63022,131100,timeout,63029,130892,0.0,0.0,timeout,63020,131860,0.0,0.0,timeout,63018,98136,memout,18264,3540196
20240407-pPDA-Chiari-Pontiggia-Winkler/past/and_or_PRAY.smt2,timeout,63044,382544,timeout,63033,381052,0.0,0.0,timeout,63031,390920,0.0,0.0,timeout,63013,49708,timeout,63037,633620
20240407-pPDA-Chiari-Pontiggia-Winkler/past/geom_offspring_0.5_PRAY.smt2,unsat,44,6084,unsat,77,6048,0.0,0.0,unsat,42,6108,0.0,0.0,unsat,1851,15696,unsat,1309,46580
