,CAlC-QE,CAlC-QE,CAlC-QE,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CDCL-OCAC,CDCL-OCAC,CDCL-OCAC,OptiMathSat,OptiMathSat,OptiMathSat
,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes
hvac/hvac__instance_1_8_25.smt2,timeout,63139,3025888,timeout,63116,3035324,0.0,0.0,timeout,63079,3035580,0.0,0.0,unsat,1270,38536,unsat,3442,160700
hvac/hvac__instance_1_1_75.smt2,memout,45776,3993912,memout,48215,3993880,,,memout,49715,3994116,,,timeout,63022,79500,timeout,63095,2376400
hvac/hvac__instance_1_15_20.smt2,timeout,63079,1771496,timeout,63065,1961204,0.0,0.0,timeout,63056,2063448,0.0,0.0,unsat,1057,39968,unsat,3129,171008
hvac/hvac__instance_1_3_20.smt2,timeout,63040,299740,timeout,63023,299908,0.0,0.0,timeout,63029,301008,0.0,0.0,unsat,530,25476,unsat,2417,113144
hvac/hvac__instance_1_13_10.smt2,unsat,5745,688040,unsat,6207,688000,0.0,0.0,unsat,7213,688080,0.0,0.0,unsat,273,25380,unsat,277,28980
hvac/hvac__instance_1_2_10.smt2,timeout,63053,106268,timeout,63021,106448,0.0,0.0,timeout,63020,107040,0.0,0.0,unsat,217,19124,unsat,267,23368
hvac/hvac__instance_1_12_35.smt2,timeout,63020,27508,timeout,63015,27480,,,timeout,63014,27412,,,unsat,2706,52092,unsat,8478,360936
hvac/hvac__instance_1_15_50.smt2,timeout,63020,53808,timeout,63017,53780,,,timeout,63018,53812,,,unsat,3247,71684,timeout,63068,1583580
hvac/hvac__instance_1_5_35.smt2,timeout,63089,1982952,timeout,63095,1981148,0.0,0.0,timeout,63057,1984872,0.0,0.0,unsat,1123,37188,timeout,63172,1694528
hvac/hvac__instance_1_6_25.smt2,timeout,63051,618840,timeout,63031,618392,0.0,0.0,timeout,63043,619364,0.0,0.0,unsat,935,32084,unsat,3644,171536
hvac/hvac__instance_1_3_35.smt2,timeout,63130,1325052,timeout,63058,1321000,0.0,0.0,timeout,63057,1326664,0.0,0.0,unsat,830,33548,timeout,60500,1614596
hvac/hvac__instance_1_12_100.smt2,timeout,63021,111960,timeout,63020,111436,,,timeout,63019,112832,,,unsat,14094,116300,timeout,63161,2724528
hvac/hvac__instance_1_4_20.smt2,timeout,63039,373444,timeout,63035,372016,0.0,0.0,timeout,63031,373044,0.0,0.0,unsat,671,26636,unsat,19981,620172
hvac/hvac__instance_1_10_15.smt2,timeout,63059,1386632,timeout,63044,1406692,0.0,0.0,timeout,63069,1406044,,,unsat,657,29748,unsat,1189,68676
hvac/hvac__instance_1_6_50.smt2,timeout,63036,22860,timeout,63015,22832,,,timeout,63013,22856,,,unsat,2251,49376,unsat,31627,969780
hvac/hvac__instance_1_13_50.smt2,timeout,63019,45648,timeout,63016,45620,,,timeout,63014,45652,,,unsat,2866,65120,timeout,63120,1742300
hvac/hvac__instance_1_9_10.smt2,unsat,3478,331400,unsat,3116,331368,0.0,0.0,unsat,3347,331444,0.0,0.0,unsat,301,23436,unsat,456,32788
hvac/hvac__instance_1_15_100.smt2,timeout,63025,149908,timeout,63026,149468,,,timeout,63024,149548,,,unsat,16760,131204,timeout,63139,2503952
hvac/hvac__instance_1_9_15.smt2,timeout,63071,1153772,timeout,63049,1171580,0.0,0.0,timeout,63091,1153836,0.0,0.0,unsat,369,27512,unsat,1223,61420
hvac/hvac__instance_1_8_20.smt2,timeout,63063,1756808,timeout,63083,1788668,0.0,0.0,timeout,63081,1756940,0.0,0.0,unsat,820,31300,unsat,2488,116608
hvac/hvac__instance_1_6_15.smt2,timeout,63049,181400,timeout,63023,181032,0.0,0.0,timeout,63023,181428,0.0,0.0,unsat,407,24912,unsat,2108,62292
hvac/hvac__instance_1_1_35.smt2,timeout,63203,1565280,timeout,63067,1562536,0.0,0.0,timeout,63073,1565816,0.0,0.0,unsat,646,29508,unsat,13534,366544
hvac/hvac__instance_1_10_25.smt2,memout,42637,3994644,memout,36844,3994580,,,memout,33629,3994692,,,unsat,823,36916,unsat,17333,727420
hvac/hvac__instance_1_1_15.smt2,timeout,63028,237268,timeout,63027,235088,0.0,0.0,timeout,63025,237492,0.0,0.0,unsat,573,21092,unsat,1044,56652
hvac/hvac__instance_1_1_100.smt2,timeout,63028,23068,timeout,63015,23040,,,timeout,63019,23072,,,timeout,63019,116336,timeout,63104,2269820
hvac/hvac__instance_1_16_75.smt2,timeout,63025,105592,timeout,63014,107024,,,timeout,63018,106180,,,unsat,9473,107844,timeout,63096,2376168
hvac/hvac__instance_1_14_20.smt2,memout,36030,3994040,memout,41126,3994112,,,memout,42271,3994132,,,unsat,834,36912,timeout,63109,2599024
hvac/hvac__instance_1_13_100.smt2,timeout,63024,122096,timeout,63019,122708,,,timeout,63018,123252,,,unsat,11746,116884,timeout,63117,2625612
hvac/hvac__instance_1_3_100.smt2,timeout,63020,33156,timeout,63015,33128,,,timeout,63017,33160,,,unsat,7824,73656,timeout,63212,2152472
hvac/hvac__instance_1_4_75.smt2,timeout,63019,27696,timeout,63016,27668,,,timeout,63013,27700,,,unsat,3491,57088,unsat,49798,1734056
hvac/hvac__instance_1_6_10.smt2,timeout,63025,76360,timeout,63016,76904,0.0,0.0,timeout,63018,77592,0.0,0.0,unsat,275,21616,unsat,298,26224
hvac/hvac__instance_1_4_35.smt2,timeout,63096,1641524,timeout,63160,1642064,0.0,0.0,timeout,63103,1640076,0.0,0.0,unsat,1137,34924,unsat,10183,396460
hvac/hvac__instance_1_2_50.smt2,memout,23549,3994592,memout,23850,3994652,,,memout,27116,3994572,,,unsat,1646,39416,timeout,63224,2050528
hvac/hvac__instance_1_9_35.smt2,timeout,63023,21220,timeout,63013,21192,,,timeout,63017,21228,,,unsat,1527,45952,unsat,6151,332868
hvac/hvac__instance_1_8_75.smt2,timeout,63026,47204,timeout,63016,47176,,,timeout,63012,47208,,,unsat,7254,76904,timeout,63187,2478824
hvac/hvac__instance_1_9_75.smt2,timeout,63021,52004,timeout,63016,51980,,,timeout,63015,52012,,,unsat,6081,78760,timeout,63090,2117788
hvac/hvac__instance_1_3_75.smt2,timeout,63024,24108,timeout,63015,24080,,,timeout,63017,24108,,,unsat,5475,58980,timeout,63121,1866664
hvac/hvac__instance_1_10_10.smt2,unsat,3665,401956,unsat,2817,401932,0.0,0.0,unsat,3177,402012,0.0,0.0,unsat,459,24060,unsat,477,33636
hvac/hvac__instance_1_2_20.smt2,timeout,63085,461584,timeout,63032,583712,0.0,0.0,timeout,63038,462900,0.0,0.0,unsat,337,24076,unsat,8902,287360
hvac/hvac__instance_1_10_50.smt2,timeout,63017,34616,timeout,63014,34588,,,timeout,63024,34620,,,unsat,4649,62348,timeout,63237,1978432
hvac/hvac__instance_1_16_35.smt2,timeout,63017,37020,timeout,63017,38104,,,timeout,63013,37020,,,unsat,2054,55448,timeout,63097,1615152
hvac/hvac__instance_1_12_15.smt2,unsat,47510,1882160,unsat,42887,1882116,0.0,0.0,unsat,36977,1882288,0.0,0.0,unsat,739,30192,unsat,1033,60712
hvac/hvac__instance_1_16_25.smt2,timeout,63014,25140,timeout,63014,25112,,,timeout,63019,25140,,,unsat,1307,45056,unsat,9224,340888
hvac/hvac__instance_1_16_10.smt2,unsat,28322,791984,unsat,30592,791916,0.0,0.0,unsat,29318,792028,0.0,0.0,unsat,380,26880,unsat,760,33304
hvac/hvac__instance_1_16_20.smt2,timeout,63018,20072,timeout,63019,20044,,,timeout,63078,2471868,0.0,0.0,unsat,689,38500,unsat,2634,152908
hvac/hvac__instance_1_3_15.smt2,timeout,63029,147716,timeout,63019,148176,0.0,0.0,timeout,63034,148260,0.0,0.0,unsat,266,22704,unsat,708,48544
hvac/hvac__instance_1_12_20.smt2,timeout,63116,3651704,timeout,63210,3651676,0.0,0.0,timeout,63102,3651756,0.0,0.0,unsat,923,34872,unsat,1824,97924
hvac/hvac__instance_1_6_20.smt2,timeout,63040,354616,timeout,63034,355804,0.0,0.0,timeout,63023,356676,0.0,0.0,unsat,395,28224,unsat,2847,111700
hvac/hvac__instance_1_11_50.smt2,timeout,63020,37748,timeout,63015,37720,,,timeout,63014,37752,,,unsat,3518,64388,unsat,59291,1923852
hvac/hvac__instance_1_2_35.smt2,timeout,63068,1870992,timeout,63120,1865784,0.0,0.0,timeout,63241,1870508,0.0,0.0,unsat,932,31164,timeout,63143,1681656
hvac/hvac__instance_1_9_100.smt2,timeout,63019,77804,timeout,63021,77776,,,timeout,63014,77808,,,unsat,23464,126356,timeout,63134,2889496
hvac/hvac__instance_1_6_75.smt2,timeout,63022,36452,timeout,63016,36424,,,timeout,63016,36452,,,unsat,5053,64240,timeout,63091,1815496
hvac/hvac__instance_1_5_15.smt2,timeout,63029,217716,timeout,63025,216768,0.0,0.0,timeout,63025,217492,0.0,0.0,unsat,298,23988,unsat,886,55624
hvac/hvac__instance_1_14_25.smt2,timeout,63018,22064,timeout,63012,22040,,,timeout,63017,22072,,,unsat,1371,42020,unsat,40814,1474304
hvac/hvac__instance_1_2_15.smt2,timeout,63033,279824,timeout,63022,280292,0.0,0.0,timeout,63031,279892,0.0,0.0,unsat,320,22088,unsat,1513,58608
hvac/hvac__instance_1_8_10.smt2,unsat,3118,271724,unsat,3002,271696,0.0,0.0,unsat,3256,271764,0.0,0.0,unsat,363,23096,unsat,422,30248
convoys_nl/convoys__instance_06_100.smt2,timeout,63019,70832,timeout,63018,70628,,,timeout,63014,70268,,,unsat,1010,71812,unsat,4353,56816
convoys_nl/convoys__instance_06_35.smt2,timeout,63022,49100,timeout,63018,19888,,,timeout,60166,3994476,,,unsat,417,34184,unsat,131,26020
convoys_nl/convoys__instance_01_100.smt2,timeout,63061,1267132,timeout,63046,1321620,,,timeout,63045,1329608,,,unsat,6691,285732,unsat,5815,485468
convoys_nl/convoys__instance_01_10.smt2,timeout,63022,39968,timeout,63014,39940,,,timeout,63015,40648,,,unsat,633,42672,unsat,1576,37588
convoys_nl/convoys__instance_06_50.smt2,timeout,63021,28860,timeout,63032,28832,,,timeout,63017,28864,,,unsat,558,42872,unsat,228,31796
convoys_nl/convoys__instance_06_25.smt2,timeout,63066,1725224,timeout,63144,1715328,0.0,0.0,timeout,63064,1719536,0.0,0.0,unsat,361,30376,unsat,136,21468
convoys_nl/convoys__instance_01_75.smt2,timeout,63044,799196,timeout,63050,823780,,,timeout,63037,817280,,,unsat,4246,210816,unsat,3342,323552
convoys_nl/convoys__instance_01_20.smt2,timeout,63022,97792,timeout,63016,98136,,,timeout,63014,96836,,,unsat,1062,68412,unsat,557,70588
convoys_nl/convoys__instance_05_100.smt2,timeout,63021,70724,timeout,63019,70236,,,timeout,63019,70268,,,unsat,1080,71872,unsat,452,56208
convoys_nl/convoys__instance_05_35.smt2,timeout,61094,3994332,timeout,63089,2021780,0.0,0.0,timeout,63017,19920,,,unsat,405,34036,unsat,185,26040
convoys_nl/convoys__instance_05_20.smt2,timeout,63103,1374388,timeout,63057,1426700,0.0,0.0,timeout,63066,1371824,0.0,0.0,unsat,389,25700,unsat,133,22660
convoys_nl/convoys__instance_05_15.smt2,timeout,63051,819300,timeout,63048,834740,0.0,0.0,timeout,63053,817372,0.0,0.0,unsat,184,22788,unsat,104,17796
convoys_nl/convoys__instance_05_25.smt2,timeout,63089,1708852,timeout,63085,1713584,,,timeout,63109,1717764,0.0,0.0,unsat,345,28672,unsat,92,21212
convoys_nl/convoys__instance_05_75.smt2,timeout,63016,47464,timeout,63020,48248,,,timeout,63012,47468,,,unsat,823,56860,unsat,242,42536
convoys_nl/convoys__instance_06_10.smt2,timeout,63075,338124,timeout,63037,336276,,,timeout,63029,337192,0.0,0.0,unsat,128,20336,unsat,119,15180
convoys_nl/convoys__instance_01_35.smt2,timeout,63030,232224,timeout,63018,229340,,,timeout,63025,230940,,,unsat,2369,106428,unsat,1038,139872
convoys_nl/convoys__instance_05_10.smt2,timeout,63061,330068,timeout,63031,348968,0.0,0.0,timeout,63036,350024,0.0,0.0,unsat,146,20092,unsat,69,15272
convoys_nl/convoys__instance_06_15.smt2,timeout,63053,826652,timeout,63044,772032,0.0,0.0,timeout,63058,832216,0.0,0.0,unsat,279,22860,unsat,100,17836
convoys_nl/convoys__instance_06_20.smt2,timeout,63111,1615524,timeout,63076,1608704,0.0,0.0,timeout,63086,1597992,0.0,0.0,unsat,305,25488,unsat,145,21012
convoys_nl/convoys__instance_01_15.smt2,timeout,63021,66924,timeout,63022,66668,,,timeout,63016,65836,,,unsat,902,55700,unsat,358,51592
convoys_nl/convoys__instance_06_75.smt2,timeout,63024,47484,timeout,63021,47456,,,timeout,63025,48392,,,unsat,1064,59112,unsat,330,42668
convoys_nl/convoys__instance_01_50.smt2,timeout,63034,417000,timeout,63046,416972,,,timeout,63035,416996,,,unsat,2913,146056,unsat,5290,196396
convoys_nl/convoys__instance_01_25.smt2,timeout,63027,133884,timeout,63019,133856,,,timeout,63019,133884,,,unsat,1348,82284,unsat,771,90384
convoys_nl/convoys__instance_05_50.smt2,timeout,63016,28872,timeout,63016,28844,,,timeout,63016,28876,,,unsat,590,42616,unsat,149,31768
nl_counters_simple/fn-counters-simp__instance_10_100.smt2,timeout,63025,481048,timeout,63028,481124,,,timeout,63033,480488,,,timeout,63028,369780,timeout,63067,1235836
nl_counters_simple/fn-counters-simp__instance_18_20.smt2,timeout,63022,131636,timeout,63019,131608,,,timeout,63020,131640,,,timeout,63023,144016,timeout,63137,1963944
nl_counters_simple/fn-counters-simp__instance_17_75.smt2,timeout,63063,1003744,timeout,63042,1017220,,,timeout,63058,1010792,,,timeout,63035,429012,timeout,63109,2229900
nl_counters_simple/fn-counters-simp__instance_14_100.smt2,timeout,63042,1008740,timeout,63042,1036200,,,timeout,63065,1021288,,,timeout,63037,572204,timeout,63199,2256824
nl_counters_simple/fn-counters-simp__instance_7_20.smt2,timeout,63021,22900,timeout,63025,22872,,,timeout,63014,22904,,,timeout,63022,153652,timeout,63096,1974288
nl_counters_simple/fn-counters-simp__instance_2_50.smt2,memout,25951,3994508,memout,20271,3994412,,,memout,23618,3994548,,,timeout,63038,295164,timeout,63064,834272
nl_counters_simple/fn-counters-simp__instance_2_25.smt2,timeout,63075,1097468,timeout,63033,1094192,0.0,0.0,timeout,63053,1098056,0.0,0.0,timeout,63025,207924,sat,43405,1127380
nl_counters_simple/fn-counters-simp__instance_9_10.smt2,timeout,63073,2052192,timeout,63093,2403300,0.0,0.0,timeout,63084,2259652,0.0,0.0,timeout,63019,80848,timeout,63241,2575832
nl_counters_simple/fn-counters-simp__instance_20_75.smt2,timeout,63080,1501896,timeout,63054,1519596,,,timeout,63053,1511888,,,timeout,63036,500712,timeout,63109,1937696
nl_counters_simple/fn-counters-simp__instance_19_20.smt2,timeout,63042,151648,timeout,63023,151480,,,timeout,63021,151616,,,timeout,63024,153644,timeout,63095,2290284
nl_counters_simple/fn-counters-simp__instance_12_35.smt2,timeout,63023,126384,timeout,63022,126356,,,timeout,63017,126656,,,timeout,63021,188872,timeout,63145,2238528
nl_counters_simple/fn-counters-simp__instance_21_100.smt2,timeout,63082,2889596,timeout,63095,2889956,,,timeout,63100,2892004,,,timeout,63051,639520,timeout,63122,1570992
nl_counters_simple/fn-counters-simp__instance_6_15.smt2,timeout,63099,2098776,timeout,63094,2574876,0.0,0.0,timeout,63075,2304880,0.0,0.0,timeout,63040,339200,timeout,63189,2186208
nl_counters_simple/fn-counters-simp__instance_20_20.smt2,timeout,63028,171728,timeout,63025,172660,,,timeout,63022,172364,,,timeout,63027,167732,timeout,63113,2356916
nl_counters_simple/fn-counters-simp__instance_12_50.smt2,timeout,63032,226972,timeout,63024,227144,,,timeout,63024,227336,,,timeout,63026,205212,timeout,63094,1949660
nl_counters_simple/fn-counters-simp__instance_10_20.smt2,timeout,63019,40132,timeout,63017,40104,,,timeout,63020,40132,,,timeout,63030,156768,timeout,63213,2012548
nl_counters_simple/fn-counters-simp__instance_5_10.smt2,timeout,63059,922188,timeout,63038,928100,0.0,0.0,timeout,63051,929404,0.0,0.0,timeout,63021,259392,timeout,63257,2233036
nl_counters_simple/fn-counters-simp__instance_3_75.smt2,timeout,63017,30424,timeout,63014,30396,,,timeout,63018,30424,,,timeout,63025,102396,timeout,63128,2639472
nl_counters_simple/fn-counters-simp__instance_20_25.smt2,timeout,63029,245728,timeout,63027,246540,,,timeout,63025,246324,,,timeout,63027,191528,timeout,63305,2580836
nl_counters_simple/fn-counters-simp__instance_8_75.smt2,timeout,63028,176452,timeout,63032,176252,,,timeout,63023,176288,,,timeout,63033,213156,timeout,63117,1899044
nl_counters_simple/fn-counters-simp__instance_12_10.smt2,timeout,63020,24520,timeout,63019,24492,,,timeout,63026,24524,,,timeout,63017,93444,timeout,63090,1921392
nl_counters_simple/fn-counters-simp__instance_5_15.smt2,timeout,63094,2421192,timeout,63094,2414880,0.0,0.0,timeout,63094,2518136,0.0,0.0,timeout,63037,290940,timeout,63119,2235600
nl_counters_simple/fn-counters-simp__instance_13_35.smt2,timeout,63033,151736,timeout,63022,151476,,,timeout,63025,151740,,,timeout,63020,194960,timeout,63132,2073004
nl_counters_simple/fn-counters-simp__instance_19_75.smt2,timeout,63067,1319148,timeout,63057,1336672,,,timeout,63052,1336704,,,timeout,63026,464968,timeout,63160,2402532
nl_counters_simple/fn-counters-simp__instance_11_15.smt2,timeout,63023,33204,timeout,63017,34092,,,timeout,63014,33208,,,timeout,63021,110020,timeout,63261,2362020
nl_counters_simple/fn-counters-simp__instance_13_75.smt2,timeout,63047,542884,timeout,63032,552408,,,timeout,63040,552440,,,timeout,63036,353076,timeout,63127,2151352
nl_counters_simple/fn-counters-simp__instance_3_15.smt2,timeout,63092,1012056,timeout,63045,1009064,0.0,0.0,timeout,63056,1012212,0.0,0.0,timeout,63027,177080,timeout,63074,1341252
nl_counters_simple/fn-counters-simp__instance_16_25.smt2,timeout,63027,142764,timeout,63017,142736,,,timeout,63015,142008,,,timeout,63024,156244,timeout,63103,2369372
nl_counters_simple/fn-counters-simp__instance_10_75.smt2,timeout,63046,295076,timeout,63026,293872,,,timeout,63021,295120,,,timeout,63021,255400,timeout,63202,2546272
nl_counters_simple/fn-counters-simp__instance_10_15.smt2,timeout,63018,28764,timeout,63014,29600,,,timeout,63015,28768,,,timeout,63020,112352,timeout,63111,2773060
nl_counters_simple/fn-counters-simp__instance_21_20.smt2,timeout,63035,190480,timeout,63018,189512,,,timeout,63021,190292,,,timeout,63033,170200,timeout,63255,2779784
nl_counters_simple/fn-counters-simp__instance_10_10.smt2,timeout,63255,2074128,timeout,63121,2065932,0.0,0.0,timeout,63167,2327392,0.0,0.0,timeout,63027,80784,timeout,63146,2609596
nl_counters_simple/fn-counters-simp__instance_18_35.smt2,timeout,63033,329092,timeout,63025,327848,,,timeout,63032,328860,,,timeout,63022,200492,timeout,63100,2223164
nl_counters_simple/fn-counters-simp__instance_3_35.smt2,memout,33375,3994620,memout,28662,3994592,,,memout,31798,3994628,,,timeout,63032,300184,timeout,63147,2089124
nl_counters_simple/fn-counters-simp__instance_8_25.smt2,timeout,63021,35588,timeout,63018,35556,,,timeout,63026,35588,,,timeout,63018,145744,timeout,63127,2178580
nl_counters_simple/fn-counters-simp__instance_5_25.smt2,timeout,63222,3898392,timeout,60978,3994392,,,timeout,63157,3325780,0.0,0.0,timeout,63029,260792,timeout,63130,2454672
nl_counters_simple/fn-counters-simp__instance_9_25.smt2,timeout,63020,43652,timeout,63014,43620,,,timeout,63019,43652,,,timeout,63020,166384,timeout,63131,2204048
nl_counters_simple/fn-counters-simp__instance_9_50.smt2,timeout,63022,118992,timeout,63021,118632,,,timeout,63020,119596,,,timeout,63025,168240,timeout,63237,2323140
nl_counters_simple/fn-counters-simp__instance_17_35.smt2,timeout,63107,289668,timeout,63026,289256,,,timeout,63023,288580,,,timeout,63033,244152,timeout,63138,2131864
nl_counters_simple/fn-counters-simp__instance_9_35.smt2,timeout,63019,69020,timeout,63017,68992,,,timeout,63018,69024,,,timeout,63020,176468,timeout,63122,2751132
nl_counters_simple/fn-counters-simp__instance_14_50.smt2,timeout,63030,327596,timeout,63025,326980,,,timeout,63027,327544,,,timeout,63029,280212,timeout,63145,2338184
nl_counters_simple/fn-counters-simp__instance_18_75.smt2,timeout,63044,1160672,timeout,63051,1168220,,,timeout,63050,1161220,,,timeout,63034,446780,timeout,63135,2001796
nl_counters_simple/fn-counters-simp__instance_12_25.smt2,timeout,63018,77488,timeout,63022,78252,,,timeout,63016,78864,,,timeout,63025,155936,timeout,63139,2137268
nl_counters_simple/fn-counters-simp__instance_12_15.smt2,timeout,63035,38300,timeout,63017,38268,,,timeout,63016,38300,,,timeout,63018,108964,timeout,63147,2307644
nl_counters_simple/fn-counters-simp__instance_4_35.smt2,timeout,63050,19348,timeout,63016,19320,,,timeout,63028,310300,0.0,0.0,timeout,63025,184548,timeout,63330,2160124
nl_counters_simple/fn-counters-simp__instance_14_10.smt2,timeout,63025,31804,timeout,63019,31776,,,timeout,63014,31808,,,timeout,63030,90676,timeout,63134,2136556
nl_counters_simple/fn-counters-simp__instance_9_15.smt2,timeout,63015,23896,timeout,63017,23872,,,timeout,63013,23900,,,timeout,63030,112756,timeout,63136,1915328
nl_counters_simple/fn-counters-simp__instance_4_100.smt2,timeout,63020,68636,timeout,63017,69352,,,timeout,63019,68644,,,timeout,63019,171640,timeout,63179,2359608
nl_counters_simple/fn-counters-simp__instance_20_35.smt2,timeout,63037,429428,timeout,63032,428528,,,timeout,63028,429592,,,timeout,63030,250048,timeout,63147,2372748
nl_counters_simple/fn-counters-simp__instance_12_100.smt2,timeout,63046,706696,timeout,63041,733940,,,timeout,63038,732880,,,timeout,63033,401660,timeout,63065,1514664
nl_counters_simple/fn-counters-simp__instance_17_15.smt2,timeout,63023,77908,timeout,63021,76764,,,timeout,63019,76388,,,timeout,63020,120824,timeout,63118,2231664
nl_counters_simple/fn-counters-simp__instance_11_35.smt2,timeout,63018,105100,timeout,63018,104996,,,timeout,63021,105000,,,timeout,63025,170044,timeout,63090,2085608
nl_counters_simple/fn-counters-simp__instance_16_10.smt2,timeout,63042,39764,timeout,63017,39716,,,timeout,63015,39740,,,timeout,63024,92544,timeout,63160,2063200
nl_counters_simple/fn-counters-simp__instance_18_10.smt2,timeout,63041,52676,timeout,63016,50988,,,timeout,63020,51740,,,timeout,63019,92840,timeout,63139,2212856
nl_counters_simple/fn-counters-simp__instance_9_100.smt2,timeout,63034,375016,timeout,63043,372520,,,timeout,63037,374264,,,timeout,63029,329340,timeout,63097,1323668
nl_counters_simple/fn-counters-simp__instance_16_15.smt2,timeout,63031,68116,timeout,63016,68676,,,timeout,63023,69076,,,timeout,63021,118400,timeout,63060,1342180
nl_counters_simple/fn-counters-simp__instance_10_25.smt2,timeout,63018,53792,timeout,63017,53764,,,timeout,63017,53796,,,timeout,63020,177920,timeout,63146,2288792
nl_counters_simple/fn-counters-simp__instance_7_25.smt2,timeout,63020,28848,timeout,63014,28820,,,timeout,63012,28852,,,timeout,63027,114460,timeout,63102,2166472
nl_counters_simple/fn-counters-simp__instance_19_10.smt2,timeout,63021,55792,timeout,63016,56600,,,timeout,63020,56760,,,timeout,63025,101616,timeout,63152,2502980
nl_counters_simple/fn-counters-simp__instance_19_100.smt2,timeout,63086,2213376,timeout,63090,2213612,,,timeout,63091,2213276,,,timeout,63035,696208,timeout,63097,1966132
nl_counters_simple/fn-counters-simp__instance_5_75.smt2,timeout,63022,68504,timeout,63017,68476,,,timeout,63019,68504,,,timeout,63026,181172,timeout,63079,1736344
nl_counters_simple/fn-counters-simp__instance_13_50.smt2,timeout,63025,275504,timeout,63023,274352,,,timeout,63022,275180,,,timeout,63026,236268,timeout,63179,1964984
nl_counters_simple/fn-counters-simp__instance_2_35.smt2,timeout,63111,2786704,timeout,63089,2780588,0.0,0.0,timeout,63136,2787356,0.0,0.0,timeout,63025,335216,timeout,63112,1616788
nl_counters_simple/fn-counters-simp__instance_16_35.smt2,timeout,63028,248372,timeout,63027,249488,,,timeout,63024,248456,,,timeout,63025,196460,timeout,63222,2628104
nl_counters_simple/fn-counters-simp__instance_2_20.smt2,timeout,63047,601580,timeout,63023,599212,0.0,0.0,timeout,63172,601796,0.0,0.0,timeout,63022,130752,timeout,63057,1122396
nl_counters_simple/fn-counters-simp__instance_16_100.smt2,timeout,63072,1405572,timeout,63068,1422264,,,timeout,63066,1406244,,,timeout,63042,391144,timeout,63217,1220552
nl_counters_simple/fn-counters-simp__instance_18_25.smt2,timeout,63050,188620,timeout,63061,189008,,,timeout,63021,188780,,,timeout,63023,187940,timeout,63121,2155864
nl_counters_simple/fn-counters-simp__instance_12_20.smt2,timeout,63019,56148,timeout,63028,56120,,,timeout,63019,56144,,,timeout,63023,134500,timeout,63111,2261108
nl_counters_simple/fn-counters-simp__instance_17_50.smt2,timeout,63041,527860,timeout,63026,527808,,,timeout,63045,529276,,,timeout,63032,269008,timeout,63134,2176068
nl_counters_simple/fn-counters-simp__instance_18_50.smt2,timeout,63037,595828,timeout,63040,619712,,,timeout,63041,617492,,,timeout,63037,283876,timeout,63123,2299552
nl_counters_simple/fn-counters-simp__instance_18_100.smt2,timeout,63082,1921172,timeout,63062,1919996,,,timeout,63061,1930560,,,timeout,63032,669012,timeout,63124,2436220
nl_counters_simple/fn-counters-simp__instance_15_75.smt2,timeout,63038,742760,timeout,63046,747872,,,timeout,63038,771896,,,timeout,63035,390536,timeout,63175,2374716
nl_counters_simple/fn-counters-simp__instance_15_25.smt2,timeout,63019,123512,timeout,63020,123752,,,timeout,63027,123800,,,timeout,63021,165636,timeout,63192,1882104
nl_counters_simple/fn-counters-simp__instance_13_15.smt2,timeout,63016,44992,timeout,63016,44964,,,timeout,63026,44996,,,timeout,63018,117416,timeout,63126,2170356
nl_counters_simple/fn-counters-simp__instance_17_25.smt2,timeout,63023,166024,timeout,63032,164760,,,timeout,63022,165872,,,timeout,63021,185220,timeout,63125,2227180
nl_counters_simple/fn-counters-simp__instance_6_100.smt2,timeout,63023,151124,timeout,63020,150668,,,timeout,63025,150700,,,timeout,63023,263888,timeout,63101,1483640
nl_counters_simple/fn-counters-simp__instance_4_10.smt2,timeout,63056,684844,timeout,63044,686396,0.0,0.0,timeout,63034,688688,0.0,0.0,timeout,63021,152952,timeout,63138,1896340
nl_counters_simple/fn-counters-simp__instance_15_20.smt2,timeout,63018,89460,timeout,63022,88256,,,timeout,63015,89664,,,timeout,63024,144748,timeout,63143,2289704
nl_counters_simple/fn-counters-simp__instance_14_20.smt2,timeout,63029,77008,timeout,63018,77364,,,timeout,63023,77536,,,timeout,63021,154496,timeout,63177,2227888
nl_counters_simple/fn-counters-simp__instance_14_15.smt2,timeout,63026,51772,timeout,63019,51744,,,timeout,63018,51772,,,timeout,63021,114340,timeout,63136,2141468
nl_counters_simple/fn-counters-simp__instance_13_25.smt2,timeout,63024,90588,timeout,63019,90748,,,timeout,63018,91900,,,timeout,63030,150136,timeout,63133,2093948
nl_counters_simple/fn-counters-simp__instance_4_50.smt2,timeout,63021,28188,timeout,63016,28000,,,timeout,63015,28192,,,timeout,63030,131732,timeout,63133,2449556
nl_counters_simple/fn-counters-simp__instance_21_10.smt2,timeout,63021,69024,timeout,63036,68420,,,timeout,63018,68452,,,timeout,63024,113080,timeout,63125,2231068
