,CAlC-QE,CAlC-QE,CAlC-QE,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CAlC-Opt+,CDCL-OCAC,CDCL-OCAC,CDCL-OCAC,OptiMathSat,OptiMathSat,OptiMathSat
,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,smtrat-coveringng_minimization.unbounded,smtrat-coveringng_minimization.open,answer,runtime,peak_memory_kbytes,answer,runtime,peak_memory_kbytes
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0021.smt2,unsat,20,4856,unsat,19,4820,0.0,0.0,unsat,20,4912,0.0,0.0,unsat,28,14584,unsat,28,14732
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0064.smt2,unsat,21,4940,unsat,18,4916,0.0,0.0,unsat,23,4940,0.0,0.0,unsat,33,14960,unsat,132,15060
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0117.smt2,timeout,63016,87320,sat,23005,16316,0.0,1.0,sat,21948,15916,0.0,1.0,timeout,63013,35744,timeout,63040,623960
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0113.smt2,timeout,63012,23280,timeout,63014,23196,0.0,0.0,sat,21258,15916,0.0,1.0,timeout,63015,40944,timeout,63031,475972
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0024.smt2,unsat,97,4876,unsat,20,4836,0.0,0.0,unsat,21,4936,0.0,0.0,unsat,41,15004,unsat,32,13204
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0088.smt2,unsat,26,4648,unsat,20,4612,0.0,0.0,unsat,29,4672,0.0,0.0,unsat,48,14012,unsat,24,14080
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0071.smt2,unsat,27,5100,unsat,35,5072,0.0,0.0,unsat,22,5136,0.0,0.0,unsat,40,15112,unsat,175,18416
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0061.smt2,sat,96,5288,sat,27,5108,0.0,1.0,sat,25,5168,0.0,1.0,sat,82,15120,timeout,63018,146868
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0063.smt2,unsat,25,5088,unsat,30,5064,0.0,0.0,unsat,30,5132,0.0,0.0,unsat,41,14816,unsat,41,13804
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0025.smt2,unsat,16,4856,unsat,19,4820,0.0,0.0,unsat,20,4872,0.0,0.0,unsat,31,14800,unsat,28,16688
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0090.smt2,timeout,63015,42340,sat,22193,16116,0.0,1.0,sat,19636,16208,0.0,1.0,timeout,63013,37156,timeout,63032,520736
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0062.smt2,sat,50,5464,sat,46,5156,0.0,1.0,sat,25,5220,0.0,1.0,sat,203,15556,timeout,63026,186084
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0040.smt2,unsat,19,4872,unsat,16,4836,0.0,0.0,unsat,20,4888,0.0,0.0,unsat,44,15040,unsat,40,13892
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0102.smt2,sat,52,5316,sat,26,5084,0.0,1.0,sat,24,5148,0.0,1.0,sat,195,15140,timeout,63018,199388
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0026.smt2,sat,46,5132,sat,26,5052,0.0,1.0,sat,29,5112,0.0,1.0,sat,50,14992,timeout,63020,203240
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0089.smt2,timeout,63027,30968,timeout,63015,30804,0.0,0.0,timeout,63016,71932,0.0,0.0,timeout,63014,53348,timeout,63019,262516
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0087.smt2,timeout,63024,25680,sat,23426,16652,0.0,1.0,sat,22514,16492,0.0,1.0,timeout,63012,37656,timeout,63029,428496
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0073.smt2,unsat,24,4996,unsat,23,4964,0.0,0.0,unsat,21,5028,0.0,0.0,unsat,51,15292,unsat,72,22044
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0032.smt2,timeout,63018,27156,sat,667,7436,0.0,1.0,sat,93,5580,0.0,1.0,sat,19045,16684,timeout,63020,226868
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0058.smt2,sat,122,5568,sat,31,5172,0.0,1.0,sat,34,5224,0.0,1.0,sat,212,15536,timeout,63028,170700
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0022.smt2,sat,27,5108,sat,28,5032,0.0,1.0,sat,29,5084,0.0,1.0,sat,55,15260,timeout,63022,218308
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0033.smt2,unsat,22,4644,unsat,20,4612,0.0,0.0,unsat,32,4900,0.0,0.0,unsat,33,13648,unsat,28,9764
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0106.smt2,sat,76,5392,sat,27,5120,0.0,1.0,sat,32,5184,0.0,1.0,sat,127,15448,timeout,63033,303204
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0069.smt2,unsat,22,4960,unsat,24,4936,0.0,0.0,unsat,20,4996,0.0,0.0,unsat,34,15096,unsat,74,21564
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0038.smt2,timeout,63028,122972,timeout,63019,122668,0.0,0.0,timeout,63019,122720,0.0,0.0,timeout,63014,22700,timeout,63028,343348
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0072.smt2,timeout,63016,73956,sat,1210,7480,0.0,1.0,sat,1216,7072,0.0,1.0,timeout,63013,39640,timeout,63026,361764
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0075.smt2,sat,45,5284,sat,31,5116,0.0,1.0,sat,32,5176,0.0,1.0,sat,122,15464,timeout,63022,194400
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0112.smt2,unsat,19,4644,unsat,22,4612,0.0,0.0,unsat,20,4668,0.0,0.0,unsat,45,13764,unsat,20,10056
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0076.smt2,sat,90,5660,sat,30,5172,0.0,1.0,sat,32,5236,0.0,1.0,sat,620,15796,timeout,63022,221000
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0114.smt2,unsat,23,4644,unsat,28,4612,0.0,0.0,unsat,23,4904,0.0,0.0,unsat,48,13936,unsat,19,10152
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0091.smt2,timeout,63013,24724,timeout,63014,20652,0.0,0.0,timeout,63019,71804,0.0,0.0,timeout,63027,45556,timeout,63028,420000
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0107.smt2,timeout,63017,70572,sat,1389,7224,0.0,1.0,sat,1057,7040,0.0,1.0,timeout,63021,33168,timeout,63033,405584
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0084.smt2,unsat,97,4648,unsat,20,4612,0.0,0.0,unsat,18,4668,0.0,0.0,unsat,41,13700,unsat,25,11976
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0110.smt2,sat,85,5444,sat,38,5176,0.0,1.0,sat,24,5152,0.0,1.0,sat,143,15476,timeout,63019,206816
meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0115.smt2,timeout,63018,85504,sat,22191,16260,0.0,1.0,sat,21292,15880,0.0,1.0,timeout,63030,35860,timeout,63021,324644
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0066.smt2,sat,150,5120,sat,29,5004,1.0,0.0,sat,27,5076,1.0,0.0,sat,49,15428,timeout,63025,254352
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0032.smt2,timeout,63014,36408,sat,613,7444,1.0,0.0,sat,63,5364,1.0,0.0,timeout,63014,19892,timeout,63027,282952
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0077.smt2,timeout,63052,476248,timeout,63036,574748,0.0,0.0,timeout,63029,710932,0.0,0.0,timeout,63012,36956,timeout,63025,313908
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0080.smt2,timeout,63033,687236,timeout,63039,574208,0.0,0.0,timeout,63048,511504,0.0,0.0,timeout,63014,36904,timeout,63031,591884
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0078.smt2,unsat,23,4644,unsat,20,4612,0.0,0.0,unsat,18,4664,0.0,0.0,unsat,46,13836,unsat,25,12104
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0017.smt2,unsat,18,4872,unsat,23,4832,0.0,0.0,unsat,22,4896,0.0,0.0,unsat,36,15088,unsat,37,15116
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0061.smt2,sat,59,5364,sat,23,5024,1.0,0.0,sat,21,5088,1.0,0.0,sat,74,15500,timeout,63021,238204
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0015.smt2,sat,32,4972,sat,21,4900,1.0,0.0,sat,24,4976,1.0,0.0,sat,41,15004,timeout,63018,129528
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0026.smt2,timeout,63015,36404,sat,632,7400,1.0,0.0,sat,56,5360,1.0,0.0,sat,9678,16112,timeout,63022,224560
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0056.smt2,unsat,21,4936,unsat,17,4904,0.0,0.0,unsat,22,4976,0.0,0.0,unsat,41,14648,unsat,31,14000
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0064.smt2,unsat,32,4972,unsat,17,4936,0.0,0.0,unsat,16,5008,0.0,0.0,unsat,46,15548,unsat,63,18344
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0070.smt2,unsat,18,4944,unsat,22,4912,0.0,0.0,unsat,23,4984,0.0,0.0,unsat,33,14968,unsat,63,14780
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0049.smt2,sat,57,5220,sat,24,5020,1.0,0.0,sat,24,5084,1.0,0.0,sat,107,15244,timeout,63022,150404
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0053.smt2,sat,29,5088,sat,23,4988,1.0,0.0,sat,20,5004,1.0,0.0,sat,52,15240,timeout,63020,169352
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0055.smt2,unsat,42,5084,unsat,29,5052,0.0,0.0,unsat,28,5112,0.0,0.0,unsat,28,15004,unsat,30,12912
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0018.smt2,unsat,18,4852,unsat,18,4816,0.0,0.0,unsat,22,4872,0.0,0.0,unsat,55,14788,unsat,32,14508
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0062.smt2,unsat,31,5140,unsat,73,5104,0.0,0.0,unsat,31,5120,0.0,0.0,unsat,32,15020,unsat,93,16832
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0052.smt2,unsat,23,4932,unsat,28,4908,0.0,0.0,unsat,20,4916,0.0,0.0,unsat,165,14968,unsat,34,13164
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0016.smt2,unsat,30,4848,unsat,94,4812,0.0,0.0,unsat,20,4872,0.0,0.0,unsat,36,14828,unsat,36,12492
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0033.smt2,unsat,23,4864,unsat,95,4828,0.0,0.0,unsat,21,4884,0.0,0.0,unsat,42,14780,unsat,43,13460
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0051.smt2,unsat,31,4940,unsat,21,4912,0.0,0.0,unsat,22,4972,0.0,0.0,unsat,34,14984,unsat,32,14780
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0028.smt2,unsat,89,4636,unsat,16,4604,0.0,0.0,unsat,130,4672,0.0,0.0,unsat,30,13612,unsat,26,9744
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0019.smt2,sat,21,4948,sat,21,4888,1.0,0.0,sat,25,4964,1.0,0.0,sat,178,14992,timeout,63028,189584
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0054.smt2,sat,147,5180,sat,21,5008,1.0,0.0,sat,25,5084,1.0,0.0,sat,48,15248,timeout,63022,156404
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0067.smt2,sat,55,5368,sat,33,5032,1.0,0.0,sat,53,5088,1.0,0.0,sat,77,15440,timeout,63025,199964
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0076.smt2,timeout,63032,619548,timeout,63036,589568,0.0,0.0,timeout,63040,619416,0.0,0.0,timeout,63013,37660,timeout,63020,219280
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0030.smt2,timeout,63013,42544,sat,599,7420,1.0,0.0,sat,51,5356,1.0,0.0,sat,9863,16368,timeout,63021,241500
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0081.smt2,timeout,63049,58996,sat,27747,16688,1.0,0.0,sat,19470,16408,1.0,0.0,timeout,63014,43980,timeout,63020,200280
meti-tarski/cbrt/3/cbrt-problem-3-chunk-0027.smt2,timeout,63092,9004,timeout,63012,9028,0.0,0.0,timeout,63016,122672,0.0,0.0,timeout,63016,78416,timeout,63019,223980
meti-tarski/sin/344/3/sin-344-3-chunk-0057.smt2,timeout,63017,20168,timeout,63014,20476,0.0,0.0,timeout,63014,20316,0.0,0.0,timeout,63013,23800,timeout,63021,175624
meti-tarski/sin/344/3/sin-344-3-chunk-0051.smt2,timeout,63022,38040,timeout,63022,35460,0.0,0.0,timeout,63020,51812,0.0,0.0,timeout,63016,31216,timeout,63020,184432
meti-tarski/sin/344/3/sin-344-3-chunk-0061.smt2,unsat,25,4632,unsat,18,4608,0.0,0.0,unsat,19,4664,0.0,0.0,unsat,41,13648,unsat,50,11816
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0046.smt2,timeout,63020,19780,sat,119,6096,0.0,1.0,sat,37,5340,0.0,1.0,sat,176,15440,timeout,63020,205836
meti-tarski/sin/344/3/sin-344-3-chunk-0058.smt2,timeout,63024,51892,timeout,63018,51816,0.0,0.0,timeout,63016,36456,0.0,0.0,timeout,63014,37620,timeout,63021,198812
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0045.smt2,timeout,63017,25520,sat,30,5276,0.0,1.0,sat,32,5336,0.0,1.0,sat,178,15748,timeout,63021,205628
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0044.smt2,timeout,63016,27720,timeout,63015,27740,0.0,0.0,timeout,63014,60020,0.0,0.0,timeout,63016,70528,timeout,63025,92568
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0037.smt2,timeout,63018,24304,sat,175,6396,0.0,1.0,sat,36,5320,0.0,1.0,sat,239,15544,timeout,63024,270760
meti-tarski/sin/344/3/sin-344-3-chunk-0039.smt2,unsat,22,4996,unsat,165,4964,0.0,0.0,unsat,24,5032,0.0,0.0,unsat,56,15320,timeout,63024,281840
meti-tarski/sin/344/3/sin-344-3-chunk-0060.smt2,timeout,63023,90432,sat,28399,17940,0.0,1.0,sat,27389,18004,0.0,1.0,timeout,63017,27116,timeout,63017,153632
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0039.smt2,unsat,73,4620,unsat,21,4596,0.0,0.0,unsat,18,4680,0.0,0.0,unsat,33,13744,unsat,65,9812
meti-tarski/sin/344/3/sin-344-3-chunk-0046.smt2,timeout,63014,64860,timeout,63015,64848,0.0,0.0,timeout,63015,36472,0.0,0.0,timeout,63095,37892,timeout,63025,226548
meti-tarski/sin/344/3/sin-344-3-chunk-0018.smt2,sat,5552,6436,sat,32,5236,0.0,1.0,sat,35,5312,0.0,1.0,sat,314,15428,timeout,63026,207416
meti-tarski/sin/344/3/sin-344-3-chunk-0069.smt2,timeout,63016,49288,timeout,63017,41012,0.0,0.0,timeout,63015,37044,0.0,0.0,timeout,63013,37876,timeout,63021,195168
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0049.smt2,timeout,63014,25524,sat,39,5280,0.0,1.0,sat,38,5332,0.0,1.0,sat,204,15608,timeout,63053,197516
meti-tarski/sin/344/3/sin-344-3-chunk-0037.smt2,timeout,63016,80104,sat,1200,6664,0.0,1.0,sat,1166,6704,0.0,1.0,timeout,63012,21068,timeout,63023,182452
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0020.smt2,sat,13436,6848,sat,35,5280,0.0,1.0,sat,43,5348,0.0,1.0,sat,312,15824,timeout,63017,188760
meti-tarski/sin/344/3/sin-344-3-chunk-0034.smt2,timeout,63017,98332,timeout,63020,98272,0.0,0.0,timeout,63020,98332,0.0,0.0,timeout,63017,61788,timeout,63018,140024
meti-tarski/sin/344/3/sin-344-3-chunk-0029.smt2,unsat,18,4632,unsat,18,4604,0.0,0.0,unsat,16,4904,0.0,0.0,unsat,27,13608,unsat,24,9796
meti-tarski/sin/344/3/sin-344-3-chunk-0038.smt2,unsat,31,4628,unsat,20,4604,0.0,0.0,unsat,19,4660,0.0,0.0,unsat,35,13776,unsat,111,11848
meti-tarski/sin/344/3/sin-344-3-chunk-0028.smt2,timeout,63018,20724,sat,189,5908,0.0,1.0,sat,79,5512,0.0,1.0,sat,14109,17108,timeout,63023,165028
meti-tarski/sin/344/3/sin-344-3-chunk-0045.smt2,timeout,63039,871852,timeout,63046,714076,0.0,0.0,timeout,63038,996376,0.0,0.0,timeout,63014,21776,timeout,63019,270728
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0017.smt2,timeout,63020,85208,sat,1110,6196,0.0,1.0,sat,1086,6252,0.0,1.0,timeout,63013,21752,timeout,63020,175916
meti-tarski/sin/344/3/sin-344-3-chunk-0040.smt2,timeout,63021,146116,sat,6218,9144,0.0,1.0,sat,5430,9000,0.0,1.0,timeout,63015,22184,timeout,63026,135180
meti-tarski/sin/344/3/sin-344-3-chunk-0017.smt2,sat,5566,6428,sat,32,5224,0.0,1.0,sat,41,5292,0.0,1.0,sat,482,15760,timeout,63023,223528
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0030.smt2,unsat,41,4712,unsat,42,4704,0.0,0.0,unsat,23,4760,0.0,0.0,unsat,35,13896,unsat,80,9644
meti-tarski/sin/344/3/sin-344-3-chunk-0025.smt2,timeout,63016,56732,sat,778,7180,0.0,1.0,sat,322,5820,0.0,1.0,sat,13124,17120,timeout,63034,802416
meti-tarski/sin/344/3/sin-344-3-chunk-0063.smt2,timeout,63017,38820,timeout,63015,45248,0.0,0.0,timeout,63022,51808,0.0,0.0,timeout,63013,31188,timeout,63025,193668
meti-tarski/sin/344/3/sin-344-3-chunk-0042.smt2,timeout,63015,124548,sat,21958,20696,0.0,1.0,sat,2062,7764,0.0,1.0,timeout,63011,22456,timeout,63025,542824
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0025.smt2,timeout,63032,470828,timeout,63035,421004,0.0,0.0,timeout,63021,25300,0.0,0.0,timeout,63016,62644,unsat,534,38516
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0048.smt2,timeout,63017,46380,timeout,63018,46584,0.0,0.0,timeout,63014,46540,0.0,0.0,timeout,63012,34436,timeout,63019,186820
meti-tarski/sin/344/3/sin-344-3-chunk-0020.smt2,timeout,63015,54600,timeout,63016,54012,0.0,0.0,timeout,63021,146180,0.0,0.0,timeout,63019,129768,timeout,63019,173416
meti-tarski/sin/344/3/sin-344-3-chunk-0026.smt2,timeout,63018,56780,sat,787,7164,0.0,1.0,sat,376,5852,0.0,1.0,sat,12868,16864,timeout,63017,174472
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0036.smt2,timeout,63015,25496,sat,75,5256,0.0,1.0,sat,42,5312,0.0,1.0,sat,183,15652,timeout,63025,489356
meti-tarski/sin/344/3/sin-344-3-chunk-0064.smt2,timeout,63015,36836,timeout,63017,26892,0.0,0.0,timeout,63017,52112,0.0,0.0,timeout,63017,31664,timeout,63024,194204
meti-tarski/sin/344/3/sin-344-3-chunk-0067.smt2,timeout,63047,765536,timeout,63047,796916,0.0,0.0,timeout,63049,816992,0.0,0.0,timeout,63012,22064,timeout,63024,180128
meti-tarski/sin/344/3/sin-344-3-chunk-0047.smt2,timeout,63013,25388,timeout,63044,25316,0.0,0.0,timeout,63018,36452,0.0,0.0,timeout,63013,37776,timeout,63022,215072
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0027.smt2,unsat,29,5188,unsat,36,5144,0.0,0.0,timeout,63017,24428,0.0,0.0,timeout,63015,30008,unsat,547,37600
meti-tarski/sin/344/3/sin-344-3-chunk-0053.smt2,unsat,41,4632,unsat,17,4608,0.0,0.0,unsat,15,4900,0.0,0.0,unsat,32,13592,unsat,17,9672
meti-tarski/sin/344/3/sin-344-3-chunk-0050.smt2,timeout,63016,84876,sat,21809,41776,0.0,1.0,timeout,63017,54988,0.0,0.0,timeout,63013,31388,timeout,63018,142764
meti-tarski/sin/344/3/sin-344-3-chunk-0055.smt2,timeout,63030,42216,timeout,63020,42196,0.0,0.0,timeout,63020,51136,0.0,0.0,timeout,63015,31152,timeout,63018,198500
meti-tarski/sin/344/3/sin-344-3-chunk-0043.smt2,timeout,63022,98160,sat,2452,7700,0.0,1.0,sat,2218,7776,0.0,1.0,timeout,63013,19024,timeout,63038,610592
meti-tarski/sin/344/3/sin-344-3-chunk-0062.smt2,timeout,63015,146140,sat,5266,9008,0.0,1.0,sat,5566,9004,0.0,1.0,timeout,63022,22008,timeout,63019,149720
meti-tarski/sin/344/3/sin-344-3-chunk-0049.smt2,unsat,18,4632,unsat,20,4608,0.0,0.0,unsat,26,4664,0.0,0.0,unsat,34,13812,unsat,25,9756
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0047.smt2,timeout,63018,26788,timeout,63016,26744,0.0,0.0,timeout,63016,55544,0.0,0.0,timeout,63015,31596,timeout,63031,290712
meti-tarski/sin/344/3/sin-344-3-chunk-0041.smt2,timeout,63016,70412,sat,5804,9064,0.0,1.0,sat,4571,9108,0.0,1.0,timeout,63014,21692,timeout,63019,183160
meti-tarski/sin/344/3/sin-344-3-chunk-0052.smt2,timeout,63029,68616,sat,5272,8492,0.0,1.0,sat,5405,8532,0.0,1.0,timeout,63012,36540,timeout,63023,258180
meti-tarski/sin/344/3/sin-344-3-chunk-0059.smt2,timeout,63019,25396,timeout,63017,25300,0.0,0.0,timeout,63014,36468,0.0,0.0,timeout,63017,37780,timeout,63018,161856
meti-tarski/sin/344/3/sin-344-3-chunk-0065.smt2,unsat,18,4632,unsat,24,4608,0.0,0.0,unsat,23,4904,0.0,0.0,unsat,29,13756,unsat,25,9748
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0018.smt2,timeout,63026,8736,timeout,63021,109496,0.0,0.0,sat,1098,6256,0.0,1.0,timeout,63019,21800,timeout,63019,153028
meti-tarski/sin/344/3/sin-344-3-weak-chunk-0038.smt2,sat,60,5244,sat,29,5116,0.0,1.0,sat,23,5172,0.0,1.0,sat,70,15268,timeout,63036,495416
meti-tarski/sin/344/3/sin-344-3-chunk-0048.smt2,timeout,63020,36748,timeout,63017,39464,0.0,0.0,timeout,63014,44256,0.0,0.0,timeout,63018,36048,timeout,63035,775060
meti-tarski/sin/344/4/sin-344-4-chunk-0031.smt2,timeout,63023,35256,timeout,63012,37396,0.0,0.0,sat,3574,7652,0.0,1.0,timeout,63013,25200,timeout,63020,256996
meti-tarski/sin/344/4/sin-344-4-chunk-0049.smt2,timeout,63015,48336,timeout,63017,48268,0.0,0.0,sat,6161,9452,0.0,1.0,timeout,63014,23012,timeout,63025,549356
meti-tarski/sin/344/4/sin-344-4-chunk-0024.smt2,timeout,63021,181940,timeout,63019,181896,0.0,0.0,timeout,63022,181784,0.0,0.0,timeout,63016,137744,timeout,63025,139084
meti-tarski/sin/344/4/sin-344-4-chunk-0047.smt2,timeout,63019,46456,timeout,63026,46400,0.0,0.0,sat,53160,49564,0.0,1.0,timeout,63022,41556,timeout,63032,365132
meti-tarski/sin/344/4/sin-344-4-chunk-0046.smt2,unsat,50,5108,unsat,23,5080,0.0,0.0,unsat,26,5148,0.0,0.0,unsat,69,15760,timeout,63033,1158400
meti-tarski/sin/344/4/sin-344-4-chunk-0032.smt2,timeout,63015,58316,timeout,63018,58248,0.0,0.0,sat,3583,7692,0.0,1.0,timeout,63016,24916,timeout,63031,325584
meti-tarski/sin/344/4/sin-344-4-chunk-0021.smt2,timeout,63014,13276,sat,135,6144,0.0,1.0,sat,37,5348,0.0,1.0,sat,889,16140,timeout,63022,271556
meti-tarski/sin/344/4/sin-344-4-chunk-0048.smt2,timeout,63015,50892,timeout,63017,49664,0.0,0.0,sat,56347,49732,0.0,1.0,timeout,63013,42616,timeout,63022,232804
meti-tarski/sin/344/4/sin-344-4-chunk-0035.smt2,unsat,42,4636,unsat,18,4612,0.0,0.0,unsat,20,4904,0.0,0.0,unsat,42,13672,unsat,182,9660
meti-tarski/sin/344/4/sin-344-4-chunk-0045.smt2,unsat,21,4636,unsat,32,4612,0.0,0.0,unsat,25,4660,0.0,0.0,unsat,35,13864,unsat,25,11656
meti-tarski/sin/344/4/sin-344-4-chunk-0022.smt2,timeout,63027,11664,sat,306,7432,0.0,1.0,sat,42,5352,0.0,1.0,sat,370,15652,timeout,63028,340388
meti-tarski/sin/344/4/sin-344-4-chunk-0034.smt2,timeout,63020,45944,sat,4761,7752,0.0,1.0,sat,5103,7812,0.0,1.0,timeout,63013,23900,timeout,63023,177924
meti-tarski/sin/344/4/sin-344-4-chunk-0040.smt2,timeout,63016,37292,timeout,63016,35052,0.0,0.0,timeout,63019,116532,0.0,0.0,timeout,63014,24812,timeout,63017,190928
meti-tarski/sin/344/4/sin-344-4-chunk-0044.smt2,timeout,63016,101240,timeout,63020,101168,0.0,0.0,timeout,63015,40092,0.0,0.0,timeout,63018,32044,timeout,63026,317160
meti-tarski/sin/344/4/sin-344-4-chunk-0052.smt2,timeout,63015,49460,timeout,63028,49416,0.0,0.0,timeout,63015,37512,0.0,0.0,timeout,63022,42284,timeout,63020,188812
meti-tarski/sin/344/4/sin-344-4-chunk-0050.smt2,timeout,63094,93084,timeout,63019,92984,0.0,0.0,sat,5694,9460,0.0,1.0,timeout,63096,19072,timeout,63028,537784
meti-tarski/sin/cos/sin-cos-346-b-chunk-0343.smt2,unsat,33,4240,unsat,21,4204,0.0,0.0,unsat,19,4264,0.0,0.0,unsat,35,15300,unsat,45,15964
meti-tarski/sin/cos/sin-cos-346-b-chunk-0234.smt2,sat,9281,17648,sat,56,5220,0.0,1.0,sat,49,5228,0.0,1.0,sat,4231,16608,timeout,63028,149284
meti-tarski/sin/cos/sin-cos-346-b-chunk-0628.smt2,timeout,63018,70280,sat,812,6328,0.0,1.0,sat,783,6420,0.0,1.0,sat,2193,16024,timeout,63018,137928
meti-tarski/sin/cos/sin-cos-346-b-chunk-0468.smt2,timeout,63105,122676,sat,106,5620,0.0,1.0,sat,102,5708,0.0,1.0,sat,2938,15756,timeout,63018,164892
meti-tarski/sin/cos/sin-cos-346-b-chunk-0261.smt2,timeout,63016,50132,sat,32,5188,1.0,0.0,sat,42,5268,1.0,0.0,sat,185,15392,timeout,63019,138928
meti-tarski/sin/cos/sin-cos-346-b-chunk-0218.smt2,unsat,17,3784,unsat,26,3520,,,unsat,26,3540,,,unsat,29,14864,unsat,47,15784
meti-tarski/sin/cos/sin-cos-346-b-chunk-0395.smt2,timeout,63030,34344,timeout,63016,34360,0.0,0.0,sat,52142,34496,0.0,1.0,timeout,63013,21768,timeout,63024,181936
meti-tarski/sin/cos/sin-cos-346-b-chunk-0157.smt2,unsat,19,4852,unsat,17,4804,0.0,0.0,unsat,26,5132,0.0,0.0,unsat,38,14744,unsat,4468,59912
